Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
716 LIPTON ST,13021788000,TS-Two Storey,2020,9,"$165,000","$170,300"
718 LIPTON ST,13021789000,TS-Two Storey,2019,8,"$190,000","$203,100"
718 LIPTON ST,13021789000,TS-Two Storey,2021,3,"$245,000","$245,000"
723 LIPTON ST,13021750000,TS-Two Storey,2019,4,"$168,500","$180,500"
734 LIPTON ST,13021796000,O3-One & 3/4 Storey,2021,1,"$209,000","$211,300"
737 LIPTON ST,13021756000,TS-Two Storey,2020,8,"$176,000","$182,700"
738 LIPTON ST,13021798000,O3-One & 3/4 Storey,2019,8,"$234,500","$250,700"
751 LIPTON ST,13021762000,TS-Two Storey,2019,8,"$165,000","$176,400"
751 LIPTON ST,13021762000,TS-Two Storey,2021,3,"$250,000","$250,000"
758 LIPTON ST,13021808000,BL-Bi-Level,2019,2,"$294,876","$316,400"
758 LIPTON ST,13021808000,BL-Bi-Level,2021,1,"$307,500","$310,900"
761 LIPTON ST,13021767000,OS-One Storey,2020,5,"$223,500","$235,600"
768 LIPTON ST,13021813000,OH-One & 1/2 Storey,2020,8,"$230,000","$238,700"
772 LIPTON ST,13021815000,OS-One Storey,2020,7,"$177,500","$185,100"
776 LIPTON ST,13021817000,OS-One Storey,2020,10,"$228,000","$234,200"
800 LIPTON ST,13021825000,TS-Two Storey,2019,10,"$290,000","$309,700"
857 LIPTON ST,13021731000,OS-One Storey,2020,11,"$192,000","$196,000"
863 LIPTON ST,13021734000,TS-Two Storey,2020,10,"$160,000","$164,300"
870 LIPTON ST,13021710000,OS-One Storey,2020,5,"$234,000","$246,600"
872 LIPTON ST,13021711000,TS-Two Storey,2020,6,"$215,000","$225,500"
911 LIPTON ST,13021617000,O3-One & 3/4 Storey,2020,11,"$125,000","$127,600"
911 LIPTON ST,13021617000,O3-One & 3/4 Storey,2020,12,"$135,000","$137,200"
965 LIPTON ST,13021639000,OH-One & 1/2 Storey,2020,5,"$207,500","$218,700"
967 LIPTON ST,13021640000,OS-One Storey,2019,7,"$167,000","$178,700"
511 MARYLAND ST,13050141000,OS-One Storey,2021,1,"$150,000","$151,700"
517 MARYLAND ST,13050143000,TH-Two & 1/2 Storey,2019,7,"$225,000","$240,800"
519 MARYLAND ST,13050144000,TH-Two & 1/2 Storey,2019,6,"$195,000","$208,700"
535 MARYLAND ST,13050149000,TH-Two & 1/2 Storey,2020,9,"$279,900","$288,900"
541 MARYLAND ST,13050151000,O3-One & 3/4 Storey,2019,7,"$85,000","$91,000"
554 MARYLAND ST,13041164000,OH-One & 1/2 Storey,2020,10,"$193,400","$198,600"
619 MARYLAND ST,13050189000,TS-Two Storey,2019,9,"$153,000","$163,600"
627 MARYLAND ST,13050191000,TS-Two Storey,2019,11,"$135,000","$144,200"
630 MARYLAND ST,13041313000,TH-Two & 1/2 Storey,2021,2,"$360,000","$361,800"
632 MARYLAND ST,13041314000,TS-Two Storey,2020,9,"$219,000","$226,000"
650 MARYLAND ST,13041320000,TS-Two Storey,2020,7,"$175,000","$182,500"
655 MARYLAND ST,13050200000,TH-Two & 1/2 Storey,2020,2,"$289,000","$308,100"
676 MARYLAND ST,13041328000,TH-Two & 1/2 Storey,2020,11,"$293,000","$299,200"
678 MARYLAND ST,13041329000,TH-Two & 1/2 Storey,2019,7,"$150,000","$160,500"
562 MCGEE ST,13041190000,OS-One Storey,2020,6,"$125,000","$131,100"
606 MCGEE ST,13041367000,OH-One & 1/2 Storey,2019,12,"$90,000","$96,000"
622 MCGEE ST,13041364000,BL-Bi-Level,2019,5,"$236,000","$252,800"
640 SARGENT AVE,13041181100,O3-One & 3/4 Storey,2019,11,"$200,000","$213,600"
498 SHERBROOK ST,13050122000,TS-Two Storey,2021,1,"$120,000","$121,300"
640 SHERBROOK ST,13050259000,TS-Two Storey,2019,3,"$162,000","$173,700"
680 SHERBROOK ST,13050233000,TH-Two & 1/2 Storey,2019,7,"$180,000","$192,600"
680 SHERBROOK ST,13050233000,TH-Two & 1/2 Storey,2021,1,"$250,000","$252,800"
702 SHERBROOK ST,13050227000,TS-Two Storey,2020,10,"$101,300","$104,000"
487 SIMCOE ST,13031864000,OS-One Storey,2019,4,"$180,000","$192,800"
488 SIMCOE ST,13031793000,TS-Two Storey,2019,7,"$182,500","$195,300"
490 SIMCOE ST,13031794000,TS-Two Storey,2019,7,"$160,000","$171,200"
493 SIMCOE ST,13031861000,OS-One Storey,2021,2,"$95,000","$95,500"
502 SIMCOE ST,13031798000,TH-Two & 1/2 Storey,2020,7,"$210,000","$219,000"
523 SIMCOE ST,13031846000,OS-One Storey,2020,9,"$105,000","$108,400"
546 SIMCOE ST,13031813000,OS-One Storey,2019,3,"$147,500","$158,100"
562 SIMCOE ST,13031818000,O3-One & 3/4 Storey,2020,12,"$154,000","$156,500"
638 SIMCOE ST,13031630000,TS-Two Storey,2020,4,"$277,000","$293,600"
650 SIMCOE ST,13031634000,O3-One & 3/4 Storey,2020,1,"$117,500","$125,400"
662 SIMCOE ST,13031638000,O3-One & 3/4 Storey,2020,3,"$190,000","$202,500"
729 SIMCOE ST,13031530000,TS-Two Storey,2020,7,"$200,000","$208,600"
739 SIMCOE ST,13031525000,OH-One & 1/2 Storey,2020,12,"$188,000","$191,000"
751 SIMCOE ST,13031520000,O3-One & 3/4 Storey,2020,12,"$140,000","$142,200"
762 SIMCOE ST,13031470000,O3-One & 3/4 Storey,2019,4,"$190,000","$203,500"
765 SIMCOE ST,13031505000,TS-Two Storey,2019,8,"$116,642","$124,700"
769 SIMCOE ST,13031503000,BL-Bi-Level,2019,11,"$180,000","$192,200"
773 SIMCOE ST,13031501000,O3-One & 3/4 Storey,2021,1,"$140,000","$141,500"
497 TORONTO ST,13040334000,O3-One & 3/4 Storey,2020,10,"$148,000","$152,000"
503 TORONTO ST,13040331000,O3-One & 3/4 Storey,2020,2,"$154,000","$164,200"
519 TORONTO ST,13040328000,O3-One & 3/4 Storey,2019,7,"$165,000","$176,600"
533 TORONTO ST,13040077000,O3-One & 3/4 Storey,2021,3,"$140,000","$140,000"
536 TORONTO ST,13040052000,OH-One & 1/2 Storey,2020,1,"$110,000","$117,400"
536 TORONTO ST,13040052000,OH-One & 1/2 Storey,2020,6,"$200,000","$209,800"
564 TORONTO ST,13040043000,TS-Two Storey,2020,12,"$185,000","$188,000"
572 TORONTO ST,13040271000,TS-Two Storey,2019,11,"$190,000","$202,900"
602 TORONTO ST,13040034000,OS-One Storey,2020,12,"$124,000","$126,000"
617 TORONTO ST,13040107000,O3-One & 3/4 Storey,2019,1,"$146,000","$156,700"
636 TORONTO ST,13040280000,TS-Two Storey,2021,1,"$165,000","$166,800"
658 TORONTO ST,13040289000,BL-Bi-Level,2021,1,"$331,000","$334,600"
665 TORONTO ST,13040123000,O3-One & 3/4 Storey,2019,11,"$197,000","$210,400"
687 TORONTO ST,13040315000,O3-One & 3/4 Storey,2020,4,"$149,000","$157,900"
699 TORONTO ST,13040311000,OH-One & 1/2 Storey,2021,3,"$145,000","$145,000"
722 TORONTO ST,13040017000,O3-One & 3/4 Storey,2019,12,"$129,600","$138,300"
729 TORONTO ST,13040140000,TH-Two & 1/2 Storey,2020,10,"$139,000","$142,800"
773 TORONTO ST,13040159000,TS-Two Storey,2020,7,"$335,271","$349,700"
780 TORONTO ST,13040027000,TS-Two Storey,2019,5,"$175,000","$187,400"
790 TORONTO ST,13040028000,TS-Two Storey,2020,1,"$145,100","$154,800"
495 VICTOR ST,13040634000,BL-Bi-Level,2021,2,"$293,000","$294,500"
502 VICTOR ST,13040685000,TS-Two Storey,2019,11,"$183,500","$196,000"
525 VICTOR ST,13040643000,TS-Two Storey,2020,9,"$135,000","$139,300"
531 VICTOR ST,13040646000,TS-Two Storey,2020,10,"$201,000","$206,400"
544 VICTOR ST,13040699000,TS-Two Storey,2020,4,"$152,000","$161,100"
549 VICTOR ST,13040654000,TS-Two Storey,2019,9,"$130,000","$139,000"
570 VICTOR ST,13040709000,OS-One Storey,2020,9,"$160,000","$165,100"
581 VICTOR ST,13040667000,OH-One & 1/2 Storey,2019,9,"$160,000","$171,000"
593 VICTOR ST,13040671000,TH-Two & 1/2 Storey,2020,4,"$119,000","$126,100"
661 VICTOR ST,13040785000,OS-One Storey,2020,7,"$181,000","$188,800"
677 VICTOR ST,13040790000,TS-Two Storey,2019,5,"$100,000","$107,100"
681 VICTOR ST,13040791000,TS-Two Storey,2021,3,"$200,000","$200,000"
689 VICTOR ST,13040795000,TS-Two Storey,2020,10,"$180,000","$184,900"
674 WELLINGTON AVE,13041413000,TS-Two Storey,2019,7,"$200,000","$214,000"
676 WELLINGTON AVE,13040811000,OH-One & 1/2 Storey,2020,6,"$106,000","$111,200"
371 AGNES ST,13041061000,O3-One & 3/4 Storey,2020,6,"$175,000","$183,600"
374 AGNES ST,13041117000,TS-Two Storey,2020,6,"$150,000","$157,400"
381 AGNES ST,13041066000,TS-Two Storey,2020,4,"$140,000","$148,400"
397 AGNES ST,13041069000,TS-Two Storey,2020,1,"$212,500","$226,700"
399 AGNES ST,13041070000,TH-Two & 1/2 Storey,2019,10,"$170,000","$181,600"
418 AGNES ST,13041106000,TH-Two & 1/2 Storey,2019,10,"$164,000","$175,200"
426 AGNES ST,13041103000,O3-One & 3/4 Storey,2021,2,"$138,000","$138,700"
439 AGNES ST,13041083000,TS-Two Storey,2020,11,"$140,000","$142,900"
317 ARLINGTON ST,13030836000,OS-One Storey,2019,2,"$105,000","$112,700"
319 ARLINGTON ST,13030837000,OS-One Storey,2020,8,"$235,000","$243,900"
333 ARLINGTON ST,13030843000,OS-One Storey,2020,12,"$187,500","$190,500"
355 ARLINGTON ST,13030853000,OS-One Storey,2019,11,"$120,000","$128,200"
371 ARLINGTON ST,13030859000,OH-One & 1/2 Storey,2020,8,"$170,000","$176,500"
375 ARLINGTON ST,13030861000,OS-One Storey,2020,11,"$150,000","$153,200"
398 ARLINGTON ST,13030372000,O3-One & 3/4 Storey,2020,10,"$209,000","$214,600"
467 ARLINGTON ST,13030946000,OH-One & 1/2 Storey,2021,2,"$230,000","$231,200"
502 ARLINGTON ST,13030452000,O3-One & 3/4 Storey,2020,4,"$175,500","$186,000"
370 BANNING ST,13022175100,TS-Two Storey,2020,11,"$396,000","$404,300"
376 BANNING ST,13022187000,TS-Two Storey,2019,12,"$238,000","$253,900"
390 BANNING ST,13022226000,TS-Two Storey,2019,8,"$190,000","$203,100"
423 BANNING ST,13022255000,TS-Two Storey,2019,7,"$226,500","$242,400"
431 BANNING ST,13022259000,OH-One & 1/2 Storey,2019,9,"$258,000","$275,800"
534 BANNING ST,13022637000,OH-One & 1/2 Storey,2019,7,"$156,500","$167,500"
536 BANNING ST,13022638000,TH-Two & 1/2 Storey,2020,5,"$183,000","$192,900"
565 BANNING ST,13022609000,TS-Two Storey,2020,6,"$192,000","$201,400"
573 BANNING ST,13022605000,TS-Two Storey,2021,3,"$189,900","$189,900"
590 BANNING ST,13022657000,TS-Two Storey,2020,11,"$211,000","$215,400"
603 BANNING ST,13022599000,OH-One & 1/2 Storey,2020,5,"$172,500","$181,800"
608 BANNING ST,13022664000,TS-Two Storey,2021,1,"$195,000","$197,100"
616 BANNING ST,13022668000,OS-One Storey,2020,3,"$180,000","$191,900"
276 BEVERLEY ST,13032250000,TS-Two Storey,2020,2,"$158,000","$168,400"
280 BEVERLEY ST,13032252000,OS-One Storey,2020,10,"$134,000","$137,600"
282 BEVERLEY ST,13032253000,TS-Two Storey,2021,2,"$212,500","$213,600"
286 BEVERLEY ST,13032255000,OS-One Storey,2021,2,"$146,500","$147,200"
291 BEVERLEY ST,13032296000,TS-Two Storey,2019,4,"$205,000","$219,600"
314 BEVERLEY ST,13032269000,TH-Two & 1/2 Storey,2020,4,"$265,000","$280,900"
318 BEVERLEY ST,13032271000,TS-Two Storey,2020,12,"$213,000","$216,400"
326 BEVERLEY ST,13032275000,TH-Two & 1/2 Storey,2019,2,"$180,000","$193,100"
358 BEVERLEY ST,13032065000,TS-Two Storey,2020,7,"$144,000","$150,200"
358 BEVERLEY ST,13032065000,TS-Two Storey,2020,12,"$210,000","$213,400"
362 BEVERLEY ST,13032067000,O3-One & 3/4 Storey,2020,5,"$175,425","$184,900"
372 BEVERLEY ST,13032072000,O3-One & 3/4 Storey,2020,11,"$170,000","$173,600"
405 BEVERLEY ST,13032116000,TS-Two Storey,2019,7,"$237,000","$253,600"
427 BEVERLEY ST,13032109000,OS-One Storey,2019,4,"$178,000","$190,600"
436 BEVERLEY ST,13032099000,O3-One & 3/4 Storey,2020,11,"$165,000","$168,500"
391 BURNELL ST,13030353000,TH-Two & 1/2 Storey,2020,10,"$207,000","$212,600"
395 BURNELL ST,13030355000,TH-Two & 1/2 Storey,2019,5,"$198,000","$212,100"
397 BURNELL ST,13030356000,TH-Two & 1/2 Storey,2020,9,"$205,000","$211,600"
453 BURNELL ST,13030412000,OS-One Storey,2021,1,"$225,000","$227,500"
471 BURNELL ST,13030418000,OH-One & 1/2 Storey,2020,10,"$175,000","$179,700"
503 BURNELL ST,13030430000,OH-One & 1/2 Storey,2020,5,"$210,000","$221,300"
334 HOME ST,13030916000,TS-Two Storey,2019,4,"$120,000","$128,500"
346 HOME ST,13030911000,TH-Two & 1/2 Storey,2020,6,"$225,000","$236,000"
380 HOME ST,13030896000,TH-Two & 1/2 Storey,2019,9,"$193,250","$206,600"
382 HOME ST,13030895000,TH-Two & 1/2 Storey,2020,11,"$293,382","$299,500"
383 HOME ST,13030794000,O3-One & 3/4 Storey,2021,2,"$260,000","$261,300"
392 HOME ST,13030891000,TS-Two Storey,2019,10,"$199,000","$212,500"
396 HOME ST,13030889000,TS-Two Storey,2020,4,"$237,000","$251,200"
406 HOME ST,13030885000,TS-Two Storey,2020,12,"$150,000","$152,400"
419 HOME ST,13030808000,OS-One Storey,2019,8,"$95,000","$101,600"
455 HOME ST,13031011000,OH-One & 1/2 Storey,2020,12,"$225,000","$228,600"
469 HOME ST,13031018000,O3-One & 3/4 Storey,2021,3,"$219,000","$219,000"
486 HOME ST,13030992000,TS-Two Storey,2019,7,"$215,000","$230,100"
503 HOME ST,13031024000,TS-Two Storey,2020,2,"$187,000","$199,300"
513 HOME ST,13031029000,O3-One & 3/4 Storey,2020,10,"$228,888","$235,100"
515 HOME ST,13031030000,O3-One & 3/4 Storey,2019,7,"$153,000","$163,700"
521 HOME ST,13031033000,TS-Two Storey,2021,1,"$232,000","$234,600"
523 HOME ST,13031034000,TS-Two Storey,2020,9,"$174,000","$179,600"
527 HOME ST,13031035000,OS-One Storey,2020,12,"$220,000","$223,500"
528 HOME ST,13030981000,OS-One Storey,2020,4,"$185,000","$196,100"
546 HOME ST,13030973000,O3-One & 3/4 Storey,2020,6,"$215,000","$225,500"
531 INGERSOLL ST,13021099000,OS-One Storey,2020,8,"$238,000","$247,000"
563 INGERSOLL ST,13021091000,OS-One Storey,2020,7,"$240,000","$250,300"
613 INGERSOLL ST,13021149000,OS-One Storey,2020,12,"$210,000","$213,400"
617 INGERSOLL ST,13021161000,OH-One & 1/2 Storey,2020,6,"$240,000","$251,800"
625 INGERSOLL ST,13021165000,OS-One Storey,2021,1,"$140,000","$141,500"
639 INGERSOLL ST,13021171000,OS-One Storey,2020,1,"$160,000","$170,700"
755 INGERSOLL ST,13021261000,OS-One Storey,2020,8,"$245,000","$254,300"
777 INGERSOLL ST,13021266000,O3-One & 3/4 Storey,2020,10,"$312,000","$320,400"
299 LIPTON ST,13022099000,OS-One Storey,2020,9,"$252,299","$260,400"
332 LIPTON ST,13022043000,O3-One & 3/4 Storey,2020,9,"$165,000","$170,300"
355 LIPTON ST,13022123000,TS-Two Storey,2020,10,"$265,000","$272,200"
371 LIPTON ST,13022128000,OS-One Storey,2020,8,"$177,000","$183,700"
404 LIPTON ST,13022071000,O3-One & 3/4 Storey,2020,2,"$195,000","$207,900"
418 LIPTON ST,13022075000,O3-One & 3/4 Storey,2020,3,"$190,000","$202,500"
434 LIPTON ST,13022083000,OH-One & 1/2 Storey,2019,7,"$200,000","$214,000"
462 LIPTON ST,13021970000,OH-One & 1/2 Storey,2020,11,"$250,000","$255,300"
463 LIPTON ST,13021930000,TS-Two Storey,2020,9,"$208,000","$214,700"
465 LIPTON ST,13021931000,O3-One & 3/4 Storey,2020,9,"$184,250","$190,100"
473 LIPTON ST,13021935000,TS-Two Storey,2020,9,"$229,500","$236,800"
490 LIPTON ST,13021983000,TS-Two Storey,2020,10,"$300,000","$308,100"
512 LIPTON ST,13021988000,OS-One Storey,2020,7,"$148,000","$154,400"
529 LIPTON ST,13021953000,OS-One Storey,2020,5,"$184,900","$194,900"
547 LIPTON ST,13021962000,OH-One & 1/2 Storey,2020,4,"$185,000","$196,100"
548 LIPTON ST,13022001000,O3-One & 3/4 Storey,2019,10,"$187,500","$200,300"
554 LIPTON ST,13022004000,OS-One Storey,2019,2,"$221,000","$237,100"
312 MARYLAND ST,13040956000,TS-Two Storey,2019,4,"$235,000","$251,700"
380 MARYLAND ST,13040983000,TS-Two Storey,2019,8,"$256,000","$273,700"
398 MARYLAND ST,13040991000,O3-One & 3/4 Storey,2020,11,"$223,000","$227,700"
407 MARYLAND ST,13050071000,O3-One & 3/4 Storey,2019,4,"$162,000","$173,500"
422 MARYLAND ST,13040998000,TH-Two & 1/2 Storey,2019,5,"$240,000","$257,000"
319 MCGEE ST,13040929000,TS-Two Storey,2019,9,"$186,000","$198,800"
346 MCGEE ST,13040907000,OS-One Storey,2020,4,"$102,000","$108,100"
440 MCGEE ST,13041022000,O3-One & 3/4 Storey,2021,1,"$112,700","$113,900"
265 SIMCOE ST,13032214000,O3-One & 3/4 Storey,2021,3,"$191,000","$191,000"
268 SIMCOE ST,13032164000,TS-Two Storey,2020,10,"$195,000","$200,300"
276 SIMCOE ST,13032167000,TS-Two Storey,2021,3,"$180,000","$180,000"
280 SIMCOE ST,13032168000,TS-Two Storey,2019,4,"$193,000","$206,700"
285 SIMCOE ST,13032207000,O3-One & 3/4 Storey,2020,12,"$262,000","$266,200"
296 SIMCOE ST,13032173000,TS-Two Storey,2019,8,"$203,000","$217,000"
323 SIMCOE ST,13032195000,OH-One & 1/2 Storey,2021,3,"$137,000","$137,000"
328 SIMCOE ST,13032185000,OS-One Storey,2019,7,"$85,000","$91,000"
360 SIMCOE ST,13031986000,TH-Two & 1/2 Storey,2019,1,"$142,000","$152,400"
365 SIMCOE ST,13032046000,OS-One Storey,2020,9,"$125,000","$129,000"
381 SIMCOE ST,13032041000,OS-One Storey,2019,8,"$164,900","$176,300"
387 SIMCOE ST,13032039000,TS-Two Storey,2020,12,"$170,000","$172,700"
391 SIMCOE ST,13032037000,O3-One & 3/4 Storey,2020,12,"$191,000","$194,100"
401 SIMCOE ST,13032032000,OS-One Storey,2020,1,"$165,000","$176,100"
786 ST MATTHEWS AVE,13030876000,OH-One & 1/2 Storey,2020,5,"$215,000","$226,600"
816 ST MATTHEWS AVE,13030367000,TS-Two Storey,2019,9,"$195,000","$208,500"
816 ST MATTHEWS AVE,13030367000,TS-Two Storey,2019,11,"$320,000","$341,800"
821 ST MATTHEWS AVE,13030404100,OH-One & 1/2 Storey,2021,3,"$214,000","$214,000"
825 ST MATTHEWS AVE,13030405000,OH-One & 1/2 Storey,2019,6,"$255,000","$272,900"
277 TORONTO ST,13040423000,TH-Two & 1/2 Storey,2020,12,"$220,500","$224,000"
279 TORONTO ST,13040424000,TS-Two Storey,2019,11,"$413,163","$441,300"
284 TORONTO ST,13040193100,TS-Two Storey,2019,2,"$130,000","$139,500"
298 TORONTO ST,13040197000,TS-Two Storey,2020,11,"$260,000","$265,500"
322 TORONTO ST,13040206000,O3-One & 3/4 Storey,2020,11,"$215,500","$220,000"
328 TORONTO ST,13040209000,OS-One Storey,2020,5,"$175,000","$184,500"
350 TORONTO ST,13040215000,TS-Two Storey,2019,8,"$222,500","$237,900"
352 TORONTO ST,13040216000,TS-Two Storey,2019,5,"$142,000","$152,100"
359 TORONTO ST,13040393000,TS-Two Storey,2019,6,"$208,000","$222,600"
371 TORONTO ST,13040388000,OH-One & 1/2 Storey,2020,6,"$195,000","$204,600"
406 TORONTO ST,13040237000,OS-One Storey,2019,12,"$85,000","$90,700"
406 TORONTO ST,13040237000,OS-One Storey,2020,4,"$148,000","$156,900"
410 TORONTO ST,13040239000,TS-Two Storey,2020,9,"$226,000","$233,200"
423 TORONTO ST,13040366000,OH-One & 1/2 Storey,2020,7,"$145,000","$151,200"
429 TORONTO ST,13040364000,OS-One Storey,2019,11,"$124,900","$133,400"
327 VICTOR ST,13040474000,O3-One & 3/4 Storey,2020,9,"$174,900","$180,500"
332 VICTOR ST,13040530000,TS-Two Storey,2019,6,"$197,500","$211,300"
350 VICTOR ST,13040537000,TH-Two & 1/2 Storey,2020,12,"$195,000","$198,100"
354 VICTOR ST,13040539000,TS-Two Storey,2020,7,"$195,000","$203,400"
361 VICTOR ST,13040486000,OS-One Storey,2020,11,"$185,000","$188,900"
423 VICTOR ST,13040610000,OS-One Storey,2020,6,"$135,000","$141,600"
431 VICTOR ST,13040613000,TS-Two Storey,2019,6,"$234,000","$250,400"
435 VICTOR ST,13040615000,O3-One & 3/4 Storey,2020,6,"$210,500","$220,800"
1120 ALEXANDER AVE,13082912000,TS-Two Storey,2021,3,"$375,000","$375,000"
1134 ALEXANDER AVE,13090021000,OS-One Storey,2021,3,"$145,000","$145,000"
1140 ALEXANDER AVE,13090024000,OH-One & 1/2 Storey,2020,8,"$180,000","$186,800"
1178 ALEXANDER AVE,13090086000,OH-One & 1/2 Storey,2019,5,"$103,500","$110,800"
1180 ALEXANDER AVE,13090087000,OS-One Storey,2020,4,"$105,000","$111,300"
1185 ALEXANDER AVE,13096114300,OS-One Storey,2019,4,"$116,500","$124,800"
1208 ALEXANDER AVE,13090095100,OS-One Storey,2020,9,"$177,208","$182,900"
1284 ALEXANDER AVE,13090164000,OS-One Storey,2020,10,"$216,000","$221,800"
1298 ALEXANDER AVE,13090199000,OS-One Storey,2020,1,"$130,000","$138,700"
1307 ALEXANDER AVE,13090188000,OH-One & 1/2 Storey,2020,7,"$147,500","$153,800"
1311 ALEXANDER AVE,13090186000,OH-One & 1/2 Storey,2020,6,"$172,000","$180,400"
1328 ALEXANDER AVE,13090210500,OH-One & 1/2 Storey,2021,3,"$180,000","$180,000"
1382 ALEXANDER AVE,13090302000,OS-One Storey,2020,5,"$125,000","$131,800"
1398 ALEXANDER AVE,13090295000,TS-Two Storey,2019,11,"$225,000","$240,300"
1425 ALEXANDER AVE,13090255000,OH-One & 1/2 Storey,2020,10,"$167,000","$171,500"
1446 ALEXANDER AVE,13090277000,OS-One Storey,2019,5,"$152,500","$163,300"
1464 ALEXANDER AVE,13090340000,TS-Two Storey,2020,12,"$142,000","$144,300"
1469 ALEXANDER AVE,13099068900,BL-Bi-Level,2019,6,"$225,000","$240,800"
1474 ALEXANDER AVE,13090335000,OS-One Storey,2020,12,"$160,000","$162,600"
1484 ALEXANDER AVE,13090331000,OH-One & 1/2 Storey,2019,3,"$140,000","$150,100"
1489 ALEXANDER AVE,13090368000,TS-Two Storey,2020,9,"$180,000","$185,800"
1504 ALEXANDER AVE,13090410000,OH-One & 1/2 Storey,2019,10,"$143,000","$152,700"
1510 ALEXANDER AVE,13090407000,OS-One Storey,2019,3,"$100,000","$107,200"
1513 ALEXANDER AVE,13090375000,OH-One & 1/2 Storey,2019,8,"$144,000","$153,900"
1519 ALEXANDER AVE,13090378000,OH-One & 1/2 Storey,2019,3,"$154,000","$165,100"
1567 ALEXANDER AVE,13090441000,OH-One & 1/2 Storey,2019,9,"$195,000","$208,500"
1582 ALEXANDER AVE,13090458000,O3-One & 3/4 Storey,2019,9,"$135,000","$144,300"
1583 ALEXANDER AVE,13090483000,TS-Two Storey,2021,3,"$343,992","$344,000"
1597 ALEXANDER AVE,13090477000,TS-Two Storey,2019,5,"$342,200","$366,500"
1660 ALEXANDER AVE,13090579000,OS-One Storey,2019,3,"$126,000","$135,100"
1666 ALEXANDER AVE,13090578000,OS-One Storey,2020,9,"$116,000","$119,700"
1448 BANNATYNE AVE W,13062364000,O3-One & 3/4 Storey,2019,6,"$174,000","$186,200"
1452 BANNATYNE AVE W,13062362000,TS-Two Storey,2020,1,"$174,000","$185,700"
1455 BANNATYNE AVE W,13096157500,BL-Bi-Level,2020,8,"$255,000","$264,700"
1495 BANNATYNE AVE W,13062258200,OH-One & 1/2 Storey,2020,2,"$150,000","$159,900"
1499 BANNATYNE AVE W,13062256000,OH-One & 1/2 Storey,2020,4,"$130,000","$137,800"
1513 BANNATYNE AVE W,13062249000,OS-One Storey,2019,11,"$120,000","$128,200"
1513 BANNATYNE AVE W,13062249000,OS-One Storey,2020,9,"$146,000","$150,700"
139 CECIL ST,13071075000,OS-One Storey,2020,9,"$230,000","$237,400"
166 CECIL ST,13070915000,O3-One & 3/4 Storey,2019,5,"$157,500","$168,700"
221 ELECTA ST,13090674100,OS-One Storey,2019,2,"$188,000","$201,700"
1398 ELGIN AVE W,13071127000,OH-One & 1/2 Storey,2020,7,"$177,500","$185,100"
1408 ELGIN AVE W,13071122000,OS-One Storey,2019,9,"$147,444","$157,600"
1427 ELGIN AVE W,13070827500,OS-One Storey,2020,2,"$125,000","$133,300"
1429 ELGIN AVE W,13070829000,OS-One Storey,2019,9,"$154,900","$165,600"
1432 ELGIN AVE W,13071113000,BL-Bi-Level,2020,7,"$175,000","$182,500"
1503 ELGIN AVE W,13070921000,OS-One Storey,2020,10,"$162,000","$166,400"
1517 ELGIN AVE W,13070927000,TS-Two Storey,2019,9,"$378,571","$404,700"
1543 ELGIN AVE W,13070938000,OH-One & 1/2 Storey,2021,2,"$175,000","$175,900"
1557 ELGIN AVE W,13070942000,O3-One & 3/4 Storey,2020,12,"$168,000","$170,700"
1598 ELGIN AVE W,13071033100,OH-One & 1/2 Storey,2019,3,"$175,000","$187,600"
1612 ELGIN AVE W,13071027000,OS-One Storey,2020,10,"$210,000","$215,700"
1613 ELGIN AVE W,13070998000,OH-One & 1/2 Storey,2019,10,"$180,000","$192,200"
1619 ELGIN AVE W,13071002000,OS-One Storey,2019,8,"$118,000","$126,100"
2027 GALLAGHER AVE,13090699000,OS-One Storey,2020,3,"$100,000","$106,600"
2059 GALLAGHER AVE,13090687100,O3-One & 3/4 Storey,2019,5,"$100,000","$107,100"
2059 GALLAGHER AVE,13090687100,O3-One & 3/4 Storey,2020,9,"$100,000","$103,200"
2079 GALLAGHER AVE,13090635000,BL-Bi-Level,2019,1,"$260,000","$279,000"
2081 GALLAGHER AVE,13090634000,OS-One Storey,2019,7,"$198,000","$211,900"
2149 GALLAGHER AVE,13090614000,O3-One & 3/4 Storey,2020,3,"$100,000","$106,600"
2155 GALLAGHER AVE,13090611000,O3-One & 3/4 Storey,2021,3,"$240,000","$240,000"
2181 GALLAGHER AVE,13090762000,OS-One Storey,2019,7,"$124,900","$133,600"
2208 GALLAGHER AVE,13090730000,TS-Two Storey,2020,10,"$380,000","$390,300"
2211 GALLAGHER AVE,13090750000,OH-One & 1/2 Storey,2020,6,"$68,500","$71,900"
2215 GALLAGHER AVE,13090748000,BL-Bi-Level,2019,2,"$202,422","$217,200"
2228 GALLAGHER AVE,13090739100,OS-One Storey,2019,6,"$183,000","$195,800"
2231 GALLAGHER AVE,13090833000,OS-One Storey,2019,5,"$153,000","$163,900"
2232 GALLAGHER AVE,13090809000,OS-One Storey,2020,5,"$130,000","$137,000"
2242 GALLAGHER AVE,13090813000,O3-One & 3/4 Storey,2020,10,"$155,000","$159,200"
69 KEEWATIN ST,13070582000,OS-One Storey,2019,4,"$220,000","$235,600"
