Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
433 WINTERTON AVE,2040682400,TS-Two Storey,2019,2,"$195,000","$218,000"
448 WINTERTON AVE,2040719000,OH-One & 1/2 Storey,2021,3,"$153,000","$153,000"
98 BERLIN ST,14093150000,TS-Two Storey,2019,12,"$142,900","$159,200"
527 CASTLE AVE,14091041000,O3-One & 3/4 Storey,2019,2,"$230,000","$257,100"
527 CASTLE AVE,14091041000,O3-One & 3/4 Storey,2021,3,"$262,500","$262,500"
530 CASTLE AVE,14090464000,O3-One & 3/4 Storey,2021,1,"$122,287","$124,500"
535 CASTLE AVE,14091044000,OS-One Storey,2020,12,"$130,000","$133,500"
549 CASTLE AVE,14091049000,OS-One Storey,2019,6,"$219,900","$245,400"
560 CASTLE AVE,14090474000,OS-One Storey,2019,1,"$112,000","$125,300"
571 CASTLE AVE,14091057000,OS-One Storey,2019,2,"$130,000","$145,300"
575 CASTLE AVE,14091059000,OH-One & 1/2 Storey,2020,10,"$107,000","$111,800"
590 CASTLE AVE,14090496000,OH-One & 1/2 Storey,2019,9,"$139,900","$156,000"
592 CASTLE AVE,14090497000,OH-One & 1/2 Storey,2020,2,"$131,000","$145,800"
622 CASTLE AVE,14090479000,OH-One & 1/2 Storey,2020,5,"$160,000","$174,900"
631 CASTLE AVE,14091074000,OH-One & 1/2 Storey,2019,11,"$209,000","$232,800"
639 CASTLE AVE,14091076000,OS-One Storey,2020,8,"$170,000","$180,900"
761 CHALMERS AVE E,14082556000,OH-One & 1/2 Storey,2019,6,"$190,000","$212,000"
548 CHALMERS AVE,14082458200,OS-One Storey,2019,8,"$210,000","$234,200"
569 CHALMERS AVE,14082440000,OH-One & 1/2 Storey,2020,9,"$130,000","$137,200"
604 CHALMERS AVE,14082471200,OS-One Storey,2020,8,"$250,000","$266,000"
614 CHALMERS AVE,14082473100,OH-One & 1/2 Storey,2019,4,"$190,000","$212,200"
630 CHALMERS AVE,14082477100,OS-One Storey,2020,9,"$237,000","$250,000"
638 CHALMERS AVE,14082479200,OS-One Storey,2019,4,"$125,000","$139,600"
193 GATEWAY RD,14091118000,OH-One & 1/2 Storey,2019,11,"$160,000","$178,200"
199 GATEWAY RD,14091115000,OS-One Storey,2020,1,"$155,000","$172,500"
211 GATEWAY RD,14083001000,OS-One Storey,2020,7,"$260,100","$279,300"
233 GATEWAY RD,14083006100,OS-One Storey,2019,10,"$225,233","$251,100"
566 HARBISON AVE E,14081029000,OS-One Storey,2019,10,"$197,500","$220,200"
581 HARBISON AVE E,14081007100,OS-One Storey,2019,10,"$262,000","$292,100"
597 HARBISON AVE E,14081013000,OH-One & 1/2 Storey,2020,3,"$218,500","$243,000"
618 HARBISON AVE E,14081042000,OS-One Storey,2019,1,"$150,000","$167,900"
667 HARBISON AVE E,14081140000,OH-One & 1/2 Storey,2019,7,"$200,000","$223,200"
671 HARBISON AVE E,14081141000,OS-One Storey,2019,7,"$229,000","$255,600"
682 HARBISON AVE E,14081172200,OH-One & 1/2 Storey,2020,12,"$219,000","$224,900"
698 HARBISON AVE E,14081176100,OH-One & 1/2 Storey,2019,6,"$210,000","$234,400"
745 HARBISON AVE E,14081160000,OH-One & 1/2 Storey,2019,7,"$205,000","$228,800"
756 HARBISON AVE E,14081316000,OS-One Storey,2019,5,"$204,000","$227,900"
757 HARBISON AVE E,14081291000,OS-One Storey,2020,10,"$220,000","$229,900"
761 HARBISON AVE E,14081292000,OH-One & 1/2 Storey,2019,10,"$192,500","$214,600"
764 HARBISON AVE E,14081318100,OH-One & 1/2 Storey,2019,8,"$141,000","$157,200"
765 HARBISON AVE E,14081293000,OH-One & 1/2 Storey,2019,7,"$235,000","$262,300"
768 HARBISON AVE E,14081319000,OS-One Storey,2019,8,"$283,000","$315,500"
786 HARBISON AVE E,14081329000,OH-One & 1/2 Storey,2020,7,"$255,000","$273,900"
813 HARBISON AVE E,14081309000,OH-One & 1/2 Storey,2020,1,"$247,000","$274,900"
817 HARBISON AVE E,14081310000,OH-One & 1/2 Storey,2020,2,"$220,000","$244,900"
825 HARBISON AVE E,14081312000,OH-One & 1/2 Storey,2020,7,"$210,000","$225,500"
829 HARBISON AVE E,14081313000,OH-One & 1/2 Storey,2019,8,"$233,000","$259,800"
548 HERBERT AVE,14093131000,OH-One & 1/2 Storey,2019,6,"$130,000","$145,100"
548 HERBERT AVE,14093131000,OH-One & 1/2 Storey,2020,9,"$140,000","$147,700"
595 HERBERT AVE,14092679000,BL-Bi-Level,2019,10,"$295,446","$329,400"
605 HERBERT AVE,14092674000,OS-One Storey,2020,6,"$102,500","$111,000"
653 HERBERT AVE,14092631200,OS-One Storey,2020,10,"$238,000","$248,700"
541 JOHNSON AVE E,14083010000,OS-One Storey,2019,11,"$193,000","$215,000"
544 JOHNSON AVE E,14083051000,OS-One Storey,2019,9,"$210,000","$234,200"
548 JOHNSON AVE E,14083050000,OS-One Storey,2019,7,"$151,000","$168,500"
565 JOHNSON AVE E,14083019000,OS-One Storey,2020,11,"$152,000","$157,500"
572 JOHNSON AVE E,14100078400,TS-Two Storey,2021,3,"$290,000","$290,000"
577 JOHNSON AVE E,14083023000,OH-One & 1/2 Storey,2020,7,"$190,000","$204,100"
587 JOHNSON AVE E,14083026000,TS-Two Storey,2020,8,"$182,000","$193,600"
589 JOHNSON AVE E,14083027000,OH-One & 1/2 Storey,2019,6,"$166,500","$185,800"
591 JOHNSON AVE E,14083028000,OH-One & 1/2 Storey,2020,11,"$145,551","$150,800"
597 JOHNSON AVE E,14083031000,OS-One Storey,2020,12,"$155,000","$159,200"
619 JOHNSON AVE E,14083037000,OH-One & 1/2 Storey,2020,8,"$135,000","$143,600"
623 JOHNSON AVE E,14083038000,OS-One Storey,2019,7,"$153,000","$170,700"
623 JOHNSON AVE E,14083038000,OS-One Storey,2020,8,"$182,500","$194,200"
657 MANHATTAN AVE,14090986400,OS-One Storey,2020,11,"$137,300","$142,200"
658 MANHATTAN AVE,14090507000,OS-One Storey,2020,2,"$160,000","$178,100"
663 MANHATTAN AVE,14090983000,OH-One & 1/2 Storey,2020,5,"$175,000","$191,300"
667 MANHATTAN AVE,14090982000,OH-One & 1/2 Storey,2019,10,"$247,500","$276,000"
678 MANHATTAN AVE,14090519000,OS-One Storey,2019,6,"$182,000","$203,100"
562 MARTIN AVE E,14081091000,OS-One Storey,2020,11,"$211,000","$218,600"
566 MARTIN AVE E,14081090000,OS-One Storey,2020,8,"$162,500","$172,900"
566 MARTIN AVE E,14081090000,OS-One Storey,2020,11,"$205,000","$212,400"
574 MARTIN AVE E,14081088000,OS-One Storey,2019,5,"$148,900","$166,300"
590 MARTIN AVE E,14081093000,OS-One Storey,2020,3,"$150,000","$166,800"
591 MARTIN AVE E,14081060000,OH-One & 1/2 Storey,2020,4,"$142,000","$156,500"
614 MARTIN AVE E,14081099000,OH-One & 1/2 Storey,2019,8,"$215,000","$239,700"
628 MARTIN AVE E,14081103100,OS-One Storey,2020,6,"$170,000","$184,100"
664 MARTIN AVE E,14081226100,OH-One & 1/2 Storey,2020,12,"$233,000","$239,300"
690 MARTIN AVE E,14100125980,OS-One Storey,2021,3,"$164,000","$164,000"
712 MARTIN AVE E,14081239000,OS-One Storey,2020,8,"$115,000","$122,400"
722 MARTIN AVE E,14081243000,OH-One & 1/2 Storey,2020,5,"$155,000","$169,400"
745 MARTIN AVE E,14081221000,OH-One & 1/2 Storey,2020,4,"$216,000","$238,000"
819 MARTIN AVE E,14081347000,OS-One Storey,2020,3,"$150,000","$166,800"
823 MARTIN AVE E,14081348000,OS-One Storey,2019,6,"$207,000","$231,000"
828 MARTIN AVE E,14081371000,OS-One Storey,2019,1,"$200,000","$223,800"
831 MARTIN AVE E,14081350000,BL-Bi-Level,2020,6,"$278,000","$301,100"
836 MARTIN AVE E,14081374000,OS-One Storey,2019,11,"$209,000","$232,800"
847 MARTIN AVE E,14081357000,OH-One & 1/2 Storey,2020,11,"$237,000","$245,500"
546 RIVERTON AVE,14091838000,TS-Two Storey,2019,12,"$135,000","$150,400"
578 RIVERTON AVE,14091850000,BL-Bi-Level,2020,7,"$364,016","$391,000"
592 RIVERTON AVE,14091854000,OS-One Storey,2019,9,"$112,500","$125,400"
600 RIVERTON AVE,14091902000,OS-One Storey,2020,12,"$204,000","$209,500"
618 RIVERTON AVE,14091897000,OH-One & 1/2 Storey,2019,5,"$127,000","$141,900"
628 RIVERTON AVE,14091892000,OS-One Storey,2019,6,"$160,000","$178,600"
654 SANDHURST AVE,14090971100,OH-One & 1/2 Storey,2020,8,"$250,000","$266,000"
666 SANDHURST AVE,14090975000,OS-One Storey,2020,11,"$200,000","$207,200"
569 TALBOT AVE,14100130590,BL-Bi-Level,2021,1,"$328,000","$333,900"
601 TALBOT AVE,14091866000,OS-One Storey,2021,2,"$127,000","$128,100"
605 TALBOT AVE,14091864000,OS-One Storey,2020,11,"$121,000","$125,400"
606 TALBOT AVE,14092656000,TS-Two Storey,2019,9,"$300,000","$334,500"
607 TALBOT AVE,14091863000,OS-One Storey,2019,5,"$94,000","$105,000"
611 TALBOT AVE,14091861000,OH-One & 1/2 Storey,2020,7,"$173,000","$185,800"
616 TALBOT AVE,14092661000,OS-One Storey,2019,5,"$81,000","$90,500"
621 TALBOT AVE,14091858000,BL-Bi-Level,2020,11,"$240,000","$248,600"
623 TALBOT AVE,14091857000,OS-One Storey,2020,11,"$204,000","$211,300"
638 TALBOT AVE,14092638000,BL-Bi-Level,2020,7,"$208,000","$223,400"
638 TALBOT AVE,14092638000,BL-Bi-Level,2021,1,"$251,000","$255,500"
644 TALBOT AVE,14092629200,OS-One Storey,2020,7,"$132,000","$141,800"
653 TALBOT AVE,14099964800,O3-One & 3/4 Storey,2020,10,"$226,500","$236,700"
665 TALBOT AVE,14091907000,BL-Bi-Level,2020,3,"$309,981","$344,700"
569 UNION AVE E,14081112000,OS-One Storey,2020,9,"$169,000","$178,300"
600 UNION AVE E,14082406000,OS-One Storey,2019,7,"$222,500","$248,300"
610 UNION AVE E,14082410000,OS-One Storey,2019,12,"$181,000","$201,600"
632 UNION AVE E,14082416000,OS-One Storey,2020,11,"$214,900","$222,600"
638 UNION AVE E,14082418000,OS-One Storey,2019,4,"$161,000","$179,800"
638 UNION AVE E,14082418000,OS-One Storey,2019,6,"$189,900","$211,900"
639 UNION AVE E,14081132000,OS-One Storey,2019,5,"$145,000","$162,000"
650 UNION AVE E,14082421000,OS-One Storey,2020,9,"$128,000","$135,000"
687 UNION AVE E,14081269000,OH-One & 1/2 Storey,2019,10,"$229,900","$256,300"
709 UNION AVE E,14081276000,OS-One Storey,2019,6,"$170,000","$189,700"
714 UNION AVE E,14082532100,OH-One & 1/2 Storey,2019,10,"$232,500","$259,200"
726 UNION AVE E,14082535200,OH-One & 1/2 Storey,2019,8,"$240,000","$267,600"
731 UNION AVE E,14081283000,OH-One & 1/2 Storey,2021,3,"$260,000","$260,000"
528 WINDSOR AVE,14091028000,O3-One & 3/4 Storey,2020,11,"$135,000","$139,900"
535 WINDSOR AVE,14091123000,OS-One Storey,2021,1,"$210,000","$213,800"
544 WINDSOR AVE,14091021000,OH-One & 1/2 Storey,2021,2,"$121,544","$122,600"
566 WINDSOR AVE,14091016000,OS-One Storey,2019,8,"$130,000","$145,000"
573 WINDSOR AVE,14091104000,OH-One & 1/2 Storey,2019,12,"$170,000","$189,400"
577 WINDSOR AVE,14091103000,OH-One & 1/2 Storey,2020,5,"$219,000","$239,400"
582 WINDSOR AVE,14091009100,OS-One Storey,2019,11,"$115,000","$128,100"
584 WINDSOR AVE,14091008100,OS-One Storey,2019,8,"$213,000","$237,500"
604 WINDSOR AVE,14091002000,OS-One Storey,2020,7,"$267,500","$287,300"
622 WINDSOR AVE,14090996000,OS-One Storey,2019,7,"$149,000","$166,300"
641 WINDSOR AVE,14091082000,OS-One Storey,2019,5,"$180,000","$201,100"
730 BEACH AVE,14091946000,OS-One Storey,2019,5,"$230,000","$256,900"
745 BEACH AVE,14090556000,TS-Two Storey,2021,2,"$317,000","$319,900"
814 BEACH AVE,14092010100,OH-One & 1/2 Storey,2020,12,"$234,500","$240,800"
817 BEACH AVE,14090616000,OS-One Storey,2019,5,"$200,000","$223,400"
827 BEACH AVE,14090618000,OS-One Storey,2020,9,"$253,000","$266,900"
834 BEACH AVE,14092030200,OH-One & 1/2 Storey,2020,1,"$225,000","$250,400"
871 BEACH AVE,14090629000,BL-Bi-Level,2019,7,"$253,000","$282,300"
872 BEACH AVE,14092046000,OS-One Storey,2020,10,"$165,000","$172,400"
897 BEACH AVE,14090637000,OH-One & 1/2 Storey,2020,11,"$230,500","$238,800"
931 BEACH AVE,14090650000,TS-Two Storey,2020,6,"$327,000","$354,100"
933 BEACH AVE,14090651000,OH-One & 1/2 Storey,2020,11,"$250,000","$259,000"
989 BEACH AVE,14090675000,OS-One Storey,2019,7,"$239,900","$267,700"
994 BEACH AVE,14092137000,TS-Two Storey,2021,3,"$400,000","$400,000"
998 BEACH AVE,14092138000,OS-One Storey,2019,6,"$225,000","$251,100"
1003 BEACH AVE,14090682000,OS-One Storey,2019,1,"$260,000","$290,900"
825 CHALMERS AVE E,14081400000,OS-One Storey,2020,11,"$197,900","$205,000"
830 CHALMERS AVE E,14090889000,OH-One & 1/2 Storey,2020,11,"$170,000","$176,100"
858 CHALMERS AVE E,14090897000,OS-One Storey,2019,3,"$275,000","$307,500"
868 CHALMERS AVE E,14090880000,OS-One Storey,2019,9,"$240,000","$267,600"
121 CLYDE RD,14081574800,TS-Two Storey,2019,8,"$344,000","$383,600"
121 CLYDE RD,14081574800,TS-Two Storey,2020,10,"$412,500","$431,100"
149 CLYDE RD,14081572600,TS-Two Storey,2020,11,"$350,000","$362,600"
158 CLYDE RD,14081560100,TS-Two Storey,2019,8,"$383,000","$427,000"
165 CLYDE RD,14081571100,TS-Two Storey,2020,7,"$352,000","$378,000"
176 CLYDE RD,14081577200,TS-Two Storey,2020,7,"$188,000","$201,900"
317 CULVER ST,14081539700,TS-Two Storey,2019,11,"$384,900","$428,800"
321 CULVER ST,14083906100,TS-Two Storey,2019,5,"$353,000","$394,300"
325 CULVER ST,14083905100,TS-Two Storey,2019,5,"$425,000","$474,700"
721 HERBERT AVE,14092579200,OS-One Storey,2019,7,"$210,000","$234,400"
821 HERBERT AVE,14092535500,OS-One Storey,2020,11,"$235,000","$243,500"
953 HERBERT AVE,14092426100,OS-One Storey,2021,3,"$225,000","$225,000"
990 HERBERT AVE,14092435000,OS-One Storey,2019,2,"$260,000","$290,700"
302 KEENLEYSIDE ST,14081484000,OS-One Storey,2020,9,"$225,000","$237,400"
302 KEENLEYSIDE ST,14081484000,OS-One Storey,2021,3,"$267,000","$267,000"
327 KEENLEYSIDE ST,14081624000,OS-One Storey,2020,5,"$220,000","$240,500"
327 KEENLEYSIDE ST,14081624000,OS-One Storey,2021,1,"$300,000","$305,400"
331 KEENLEYSIDE ST,14081625000,OS-One Storey,2020,7,"$265,000","$284,600"
50 KENT RD,14092506000,OH-One & 1/2 Storey,2019,7,"$269,900","$301,200"
299 KENT RD,14090633100,TS-Two Storey,2019,5,"$320,000","$357,400"
374 KENT RD,14081421000,OS-One Storey,2019,8,"$189,900","$211,700"
409 KENT RD,14081453000,OS-One Storey,2019,11,"$174,000","$193,800"
422 KENT RD,14081433000,OS-One Storey,2019,3,"$235,000","$262,700"
450 KENT RD,14081440000,OS-One Storey,2020,6,"$203,000","$219,800"
522 KENT RD,14081515100,TS-Two Storey,2019,6,"$295,000","$329,200"
530 KENT RD,14081518100,OS-One Storey,2019,9,"$268,000","$298,800"
590 KENT RD,14081553500,TS-Two Storey,2019,7,"$360,000","$401,800"
594 KENT RD,14081553700,TS-Two Storey,2019,7,"$385,000","$429,700"
594 KENT RD,14081553700,TS-Two Storey,2021,3,"$430,000","$430,000"
598 KENT RD,14081553900,TS-Two Storey,2020,7,"$315,000","$338,300"
619 KENT RD,14081551100,TS-Two Storey,2019,3,"$361,000","$403,600"
636 KENT RD,14081555500,TS-Two Storey,2019,10,"$359,900","$401,300"
655 KENT RD,14081547500,TS-Two Storey,2019,9,"$340,000","$379,100"
768 MANHATTAN AVE,14090566100,OS-One Storey,2020,12,"$261,000","$268,000"
775 MANHATTAN AVE,14090936000,TS-Two Storey,2019,12,"$212,900","$237,200"
803 MANHATTAN AVE,14090923000,O3-One & 3/4 Storey,2019,5,"$250,000","$279,300"
843 MANHATTAN AVE,14090903000,OH-One & 1/2 Storey,2019,11,"$234,500","$261,200"
848 MANHATTAN AVE,14090600000,OH-One & 1/2 Storey,2020,7,"$210,000","$225,500"
851 MANHATTAN AVE,14090901000,OH-One & 1/2 Storey,2020,8,"$235,000","$250,000"
856 MANHATTAN AVE,14090602000,OS-One Storey,2019,9,"$226,000","$252,000"
994 MANHATTAN AVE,14090685100,OS-One Storey,2020,12,"$255,900","$262,800"
1012 MANHATTAN AVE,14090689000,OS-One Storey,2019,8,"$180,000","$200,700"
727 MCCALMAN AVE,14093262000,BL-Bi-Level,2020,1,"$245,000","$272,700"
751 MCCALMAN AVE,14093270000,OS-One Storey,2019,7,"$165,000","$184,100"
751 MCCALMAN AVE,14093270000,OS-One Storey,2020,2,"$194,800","$216,800"
755 MCCALMAN AVE,14093272000,OS-One Storey,2019,4,"$214,000","$239,000"
755 MCCALMAN AVE,14093272000,OS-One Storey,2020,9,"$211,500","$223,100"
781 MCCALMAN AVE,14093281000,OS-One Storey,2019,7,"$135,000","$150,700"
781 MCCALMAN AVE,14093281000,OS-One Storey,2019,12,"$213,000","$237,300"
795 MCCALMAN AVE,14093283500,OH-One & 1/2 Storey,2020,8,"$225,000","$239,400"
807 MCCALMAN AVE,14093288000,O3-One & 3/4 Storey,2019,1,"$162,000","$181,300"
808 MCCALMAN AVE,14093393000,OH-One & 1/2 Storey,2020,3,"$179,000","$199,000"
812 MCCALMAN AVE,14093395000,OH-One & 1/2 Storey,2020,9,"$228,000","$240,500"
817 MCCALMAN AVE,14093292000,BL-Bi-Level,2019,3,"$260,100","$290,800"
866 MCCALMAN AVE,14100122165,BL-Bi-Level,2020,11,"$290,000","$300,400"
891 MCCALMAN AVE,14093317000,OH-One & 1/2 Storey,2020,6,"$198,000","$214,400"
917 MCCALMAN AVE,14093323000,OH-One & 1/2 Storey,2020,8,"$199,000","$211,700"
919 MCCALMAN AVE,14093324000,OH-One & 1/2 Storey,2019,10,"$185,000","$206,300"
955 MCCALMAN AVE,14093333000,OH-One & 1/2 Storey,2020,5,"$225,000","$245,900"
997 MCCALMAN AVE,14092446000,OS-One Storey,2020,11,"$255,000","$264,200"
1028 MCCALMAN AVE,14092461000,TS-Two Storey,2019,9,"$299,900","$334,400"
1040 MCCALMAN AVE,14092464100,OS-One Storey,2020,2,"$285,000","$317,200"
1052 MCCALMAN AVE,14092231100,OS-One Storey,2019,8,"$226,000","$252,000"
1061 MCCALMAN AVE,14092217000,OS-One Storey,2019,8,"$223,000","$248,600"
1062 MCCALMAN AVE,14092235100,OS-One Storey,2019,7,"$225,000","$251,100"
1069 MCCALMAN AVE,14092213000,OS-One Storey,2020,11,"$257,000","$266,300"
1073 MCCALMAN AVE,14092212000,OS-One Storey,2020,6,"$271,000","$293,500"
1089 MCCALMAN AVE,14092208000,OS-One Storey,2019,6,"$244,000","$272,300"
1098 MCCALMAN AVE,14092246100,OS-One Storey,2020,10,"$260,000","$271,700"
1118 MCCALMAN AVE,14092264000,OS-One Storey,2019,10,"$279,900","$312,100"
1119 MCCALMAN AVE,14092200000,OS-One Storey,2020,10,"$279,900","$292,500"
1127 MCCALMAN AVE,14092198000,OS-One Storey,2020,10,"$295,000","$308,300"
1202 MCCALMAN AVE,14092285000,OS-One Storey,2020,10,"$235,000","$245,600"
327 MILFORD ST,14081535900,TS-Two Storey,2019,7,"$375,000","$418,500"
330 MILFORD ST,14081633100,TS-Two Storey,2020,5,"$387,900","$424,000"
335 MILFORD ST,14081535500,TS-Two Storey,2019,9,"$351,500","$391,900"
338 MILFORD ST,14081631500,TS-Two Storey,2020,6,"$325,000","$352,000"
921 NAIRN AVE,14093486000,OS-One Storey,2019,4,"$200,000","$223,400"
967 NAIRN AVE,14093513000,OS-One Storey,2019,12,"$224,000","$249,500"
971 NAIRN AVE,14093514000,OS-One Storey,2020,9,"$245,000","$258,500"
1115 NAIRN AVE,14093552000,OS-One Storey,2019,8,"$237,500","$264,800"
711 TALBOT AVE,14091954000,OS-One Storey,2020,6,"$175,000","$189,500"
730 TALBOT AVE,14092574100,O3-One & 3/4 Storey,2020,8,"$195,000","$207,500"
736 TALBOT AVE,14092568100,O3-One & 3/4 Storey,2020,12,"$185,000","$190,000"
737 TALBOT AVE,14091967000,OH-One & 1/2 Storey,2020,4,"$225,000","$248,000"
739 TALBOT AVE,14091968000,OH-One & 1/2 Storey,2019,11,"$117,000","$130,300"
739 TALBOT AVE,14091968000,OH-One & 1/2 Storey,2020,8,"$174,000","$185,100"
743 TALBOT AVE,14091970000,OH-One & 1/2 Storey,2020,11,"$141,000","$146,100"
749 TALBOT AVE,14091979000,OH-One & 1/2 Storey,2019,1,"$165,000","$184,600"
756 TALBOT AVE,14092558000,OH-One & 1/2 Storey,2019,8,"$214,000","$238,600"
783 TALBOT AVE,14092013000,OH-One & 1/2 Storey,2020,11,"$212,500","$220,200"
797 TALBOT AVE,14092022000,OS-One Storey,2020,6,"$222,000","$240,400"
800 TALBOT AVE,14100122750,O3-One & 3/4 Storey,2019,5,"$170,000","$189,900"
829 TALBOT AVE,14092054100,TS-Two Storey,2020,7,"$350,000","$375,900"
863 TALBOT AVE,14092076000,OS-One Storey,2020,8,"$219,000","$233,000"
938 TALBOT AVE,14092390000,OH-One & 1/2 Storey,2019,10,"$219,900","$245,200"
979 TALBOT AVE,14092148000,OS-One Storey,2019,8,"$167,000","$186,200"
1009 TALBOT AVE,14092326000,OS-One Storey,2019,5,"$255,000","$284,800"
1021 TALBOT AVE,14092331000,OS-One Storey,2020,8,"$262,100","$278,900"
1021 TALBOT AVE,14092331000,OS-One Storey,2021,3,"$277,000","$277,000"
1028 TALBOT AVE,14092173000,TS-Two Storey,2019,2,"$167,000","$186,700"
1028 TALBOT AVE,14092173000,TS-Two Storey,2021,2,"$200,000","$201,800"
231 BRONX AVE,2010517000,OS-One Storey,2020,8,"$190,000","$202,200"
258 BRONX AVE,2010539000,OS-One Storey,2019,10,"$280,000","$312,200"
293 BRONX AVE,2010503000,OH-One & 1/2 Storey,2019,11,"$299,900","$334,100"
305 BRONX AVE,2010684000,OS-One Storey,2019,7,"$177,000","$197,500"
312 BRONX AVE,2010688000,OH-One & 1/2 Storey,2019,6,"$252,500","$281,800"
313 BRONX AVE,2010682000,OH-One & 1/2 Storey,2020,9,"$270,500","$285,400"
332 BRONX AVE,2010693000,OS-One Storey,2019,8,"$260,000","$289,900"
341 BRONX AVE,2010677000,OS-One Storey,2019,8,"$219,000","$244,200"
364 BRONX AVE,2010701000,OS-One Storey,2021,1,"$316,000","$321,700"
372 BRONX AVE,2010703000,OH-One & 1/2 Storey,2020,8,"$360,000","$383,000"
395 BRONX AVE,2010664000,OS-One Storey,2020,6,"$307,000","$332,500"
516 BRONX AVE,2010969000,OS-One Storey,2020,11,"$221,000","$229,000"
555 BRONX AVE,2010955000,OS-One Storey,2020,7,"$282,000","$302,900"
584 BRONX AVE,2010987000,OS-One Storey,2020,5,"$260,000","$284,200"
595 BRONX AVE,2010944000,OS-One Storey,2020,9,"$322,000","$339,700"
208 CHELSEA AVE,2010580000,OS-One Storey,2019,6,"$220,000","$245,500"
235 CHELSEA AVE,2010567000,OS-One Storey,2019,9,"$260,000","$289,900"
242 CHELSEA AVE,2010589000,OS-One Storey,2019,5,"$152,000","$169,800"
252 CHELSEA AVE,2010601000,OS-One Storey,2019,11,"$295,100","$328,700"
257 CHELSEA AVE,2010560000,OS-One Storey,2019,9,"$250,000","$278,800"
265 CHELSEA AVE,2010558000,OS-One Storey,2020,10,"$300,000","$313,500"
270 CHELSEA AVE,2010605000,OS-One Storey,2020,7,"$290,500","$312,000"
282 CHELSEA AVE,2010608000,OH-One & 1/2 Storey,2020,10,"$222,500","$232,500"
298 CHELSEA AVE,2010612000,BL-Bi-Level,2019,8,"$280,000","$312,200"
307 CHELSEA AVE,2010727000,OS-One Storey,2020,5,"$255,000","$278,700"
316 CHELSEA AVE,2010733000,OS-One Storey,2020,12,"$293,007","$300,900"
337 CHELSEA AVE,2010719000,OS-One Storey,2019,6,"$254,000","$283,500"
440 CHELSEA AVE,2010875000,OS-One Storey,2019,2,"$273,000","$305,200"
493 CHELSEA AVE,2010861000,OS-One Storey,2020,8,"$169,000","$179,800"
530 CHELSEA AVE,2011023000,OS-One Storey,2019,8,"$237,500","$264,800"
558 CHELSEA AVE,2011030000,OS-One Storey,2019,11,"$219,000","$244,000"
218 DONALDA AVE,2000892000,OS-One Storey,2020,8,"$238,900","$254,200"
219 DONALDA AVE,2000861000,OS-One Storey,2020,2,"$250,000","$278,300"
221 DONALDA AVE,2000862000,OS-One Storey,2020,10,"$268,000","$280,100"
224 DONALDA AVE,2000894000,OH-One & 1/2 Storey,2019,1,"$212,000","$237,200"
239 DONALDA AVE,2000867000,OH-One & 1/2 Storey,2020,11,"$270,000","$279,700"
247 DONALDA AVE,2000869000,OH-One & 1/2 Storey,2019,5,"$259,000","$289,300"
247 DONALDA AVE,2000869000,OH-One & 1/2 Storey,2021,2,"$292,000","$294,600"
259 DONALDA AVE,2000872000,OH-One & 1/2 Storey,2020,8,"$247,500","$263,300"
375 DONALDA AVE,2000916000,OH-One & 1/2 Storey,2020,10,"$333,000","$348,000"
383 DONALDA AVE,2000917000,OS-One Storey,2019,9,"$284,900","$317,700"
627 HENDERSON HWY,2001098000,OS-One Storey,2020,10,"$270,422","$282,600"
709 HENDERSON HWY,2010578000,TS-Two Storey,2019,11,"$268,000","$298,600"
216 KIMBERLY AVE,2010480000,OS-One Storey,2021,3,"$161,500","$161,500"
384 KIMBERLY AVE,2010663000,OS-One Storey,2020,8,"$270,750","$288,100"
524 KIMBERLY AVE,2010924000,TS-Two Storey,2019,2,"$236,500","$264,400"
544 KIMBERLY AVE,2010929000,OS-One Storey,2020,10,"$325,000","$339,600"
548 KIMBERLY AVE,2010930000,OS-One Storey,2020,4,"$270,000","$297,500"
560 KIMBERLY AVE,2010933000,OS-One Storey,2020,5,"$280,000","$306,000"
592 KIMBERLY AVE,2010941000,OS-One Storey,2020,6,"$315,000","$341,100"
218 MELBOURNE AVE,2010033100,OS-One Storey,2020,12,"$270,000","$277,300"
265 MELBOURNE AVE,2010622000,OS-One Storey,2020,8,"$170,000","$180,900"
284 MELBOURNE AVE,2010050000,OS-One Storey,2019,6,"$242,500","$270,600"
288 MELBOURNE AVE,2010051000,OS-One Storey,2020,8,"$220,250","$234,300"
309 MELBOURNE AVE,2010770000,TS-Two Storey,2020,9,"$337,000","$355,500"
348 MELBOURNE AVE,2010136000,OH-One & 1/2 Storey,2019,4,"$192,000","$214,500"
365 MELBOURNE AVE,2010758500,TS-Two Storey,2020,1,"$245,000","$272,700"
372 MELBOURNE AVE,2010141000,OS-One Storey,2019,6,"$185,000","$206,500"
375 MELBOURNE AVE,2010755000,BL-Bi-Level,2019,8,"$285,000","$317,800"
398 MELBOURNE AVE,2010145000,OS-One Storey,2019,10,"$226,500","$252,500"
531 MELBOURNE AVE,2011058000,OH-One & 1/2 Storey,2020,1,"$172,500","$192,000"
542 MELBOURNE AVE,2010288000,OS-One Storey,2020,12,"$316,000","$324,500"
554 MELBOURNE AVE,2010291000,OS-One Storey,2021,3,"$240,000","$240,000"
566 MELBOURNE AVE,2010294000,BL-Bi-Level,2021,1,"$282,000","$287,100"
