Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
775 DALE BLVD,1005147900,OS-One Storey,2019,6,"$252,500","$274,000"
777 DALE BLVD,1005148000,OS-One Storey,2020,6,"$241,500","$255,000"
847 DALE BLVD,1005425800,OS-One Storey,2020,11,"$250,000","$256,300"
907 DALE BLVD,1004924200,OS-One Storey,2020,12,"$345,000","$351,600"
915 DALE BLVD,1004923600,OS-One Storey,2019,7,"$292,000","$316,500"
9 DELLWOOD CRES,1005100800,TS-Two Storey,2019,8,"$232,000","$251,300"
16 DELLWOOD CRES,1005080500,TS-Two Storey,2020,9,"$220,000","$228,100"
18 DELLWOOD CRES,1005080700,TS-Two Storey,2020,9,"$232,000","$240,600"
22 DELLWOOD CRES,1005100000,TS-Two Storey,2019,1,"$210,000","$228,700"
57 DELLWOOD CRES,1005103200,TS-Two Storey,2020,12,"$263,000","$268,000"
75 DELLWOOD CRES,1005104200,TS-Two Storey,2019,8,"$205,000","$222,000"
95 DELLWOOD CRES,1005105200,TS-Two Storey,2020,6,"$257,500","$271,900"
26 EAGER CRES,1005377000,OS-One Storey,2019,3,"$333,000","$362,000"
54 EAGER CRES,1005378700,OS-One Storey,2019,7,"$312,500","$338,800"
60 EAGER CRES,1005379000,OS-One Storey,2020,6,"$319,900","$337,800"
32 EVENWOOD CRES,1005145500,TS-Two Storey,2019,11,"$239,900","$259,100"
38 EVENWOOD CRES,1005145200,OS-One Storey,2020,4,"$219,000","$234,100"
63 EVENWOOD CRES,1005442800,OS-One Storey,2019,8,"$209,900","$227,300"
71 EVENWOOD CRES,1005442400,TS-Two Storey,2019,10,"$250,000","$270,300"
75 EVENWOOD CRES,1005442000,TS-Two Storey,2020,12,"$257,000","$261,900"
89 EVENWOOD CRES,1005441400,OS-One Storey,2020,11,"$207,000","$212,200"
10 FITZGERALD CRES,1004776000,BL-Bi-Level,2019,1,"$295,000","$321,300"
8 FOXBERRY BAY,1005132600,BL-Bi-Level,2020,10,"$239,900","$247,300"
20 FOXBERRY BAY,1005133500,OS-One Storey,2019,10,"$272,000","$294,000"
23 FOXBERRY BAY,1005129300,TS-Two Storey,2020,10,"$245,000","$252,600"
41 FOXBERRY BAY,1005127600,TS-Two Storey,2019,6,"$229,900","$249,400"
62 FOXBERRY BAY,1005131500,TS-Two Storey,2020,4,"$215,000","$229,800"
3 HAMMOND RD,1005238000,OS-One Storey,2020,3,"$325,000","$349,700"
18 HAMMOND RD,1005329000,OS-One Storey,2019,10,"$350,000","$378,400"
26 HAMMOND RD,1005331000,OS-One Storey,2019,11,"$329,000","$355,300"
30 HAMMOND RD,1005332000,OS-One Storey,2020,6,"$315,000","$332,600"
75 HAMMOND RD,1005220000,OS-One Storey,2020,6,"$370,000","$390,700"
150 HAMMOND RD,1005270000,OS-One Storey,2019,6,"$308,000","$334,200"
189 HAMMOND RD,1005054900,OS-One Storey,2020,6,"$267,500","$282,500"
11 HARWOOD CRES,1005440000,TS-Two Storey,2020,9,"$252,156","$261,500"
45 HARWOOD CRES,1005438200,TS-Two Storey,2020,12,"$258,500","$263,400"
62 HARWOOD CRES,1005428900,OS-One Storey,2019,5,"$195,000","$211,800"
90 HARWOOD CRES,1004895900,TL-3 Level Split,2019,5,"$256,400","$278,500"
6 HONEYBOURNE CRES,1005023700,OS-One Storey,2021,3,"$355,000","$355,000"
31 KERSEY BAY,1005031300,OS-One Storey,2020,4,"$330,000","$352,800"
55 KERSEY BAY,1005033100,OS-One Storey,2020,8,"$335,000","$349,700"
9 KETTERING ST,1004914500,BL-Bi-Level,2020,7,"$202,445","$212,600"
32 KETTERING ST,1004910700,TL-3 Level Split,2020,6,"$248,000","$261,900"
40 KETTERING ST,1004911300,OS-One Storey,2019,11,"$244,900","$264,500"
2 LAVENHAM CRES,1005054500,TS-Two Storey,2019,7,"$249,000","$269,900"
11 LAVENHAM CRES,1005034200,TS-Two Storey,2020,5,"$190,000","$202,000"
11 LAVENHAM CRES,1005034200,TS-Two Storey,2020,8,"$237,000","$247,400"
17 LAVENHAM CRES,1005034600,TS-Two Storey,2019,3,"$194,000","$210,900"
63 LAVENHAM CRES,1005037000,TS-Two Storey,2019,7,"$226,000","$245,000"
77 LAVENHAM CRES,1005037700,TS-Two Storey,2020,3,"$229,000","$246,400"
11 LISMER CRES,1004811000,OS-One Storey,2020,5,"$320,000","$340,200"
74 LISMER CRES,1004793500,TS-Two Storey,2020,7,"$310,300","$325,800"
75 LISMER CRES,1004803000,OS-One Storey,2019,6,"$325,500","$353,200"
86 LISMER CRES,1004795000,OS-One Storey,2020,7,"$345,000","$362,300"
8 MOSSWOOD PL,1004929900,OS-One Storey,2020,3,"$219,000","$235,600"
40 MOSSWOOD PL,1004932600,TL-3 Level Split,2020,7,"$247,500","$259,900"
3 O'BRIEN CRES,1005327000,OS-One Storey,2020,3,"$310,000","$333,600"
31 O'BRIEN CRES,1005320000,OS-One Storey,2019,7,"$295,000","$319,800"
35 O'BRIEN CRES,1005319000,TO-Two/One Storey,2019,11,"$290,000","$313,200"
39 O'BRIEN CRES,1005318000,FL-4 Level Split,2019,2,"$364,000","$396,000"
2 PEEL CRES,1005370500,OS-One Storey,2021,3,"$383,000","$383,000"
14 PEPPERTREE PL,1004702600,OS-One Storey,2019,7,"$195,000","$211,400"
6551 RANNOCK AVE,1004767500,TL-3 Level Split,2019,7,"$339,000","$367,500"
51 SHEPTON BAY,1004883700,TL-3 Level Split,2020,8,"$314,900","$328,800"
74 SHEPTON BAY,1004879700,BL-Bi-Level,2020,11,"$360,000","$369,000"
126 SHEPTON BAY,1004876100,OS-One Storey,2019,11,"$330,000","$356,400"
130 SHEPTON BAY,1004875800,FL-4 Level Split,2021,1,"$397,000","$401,800"
41 THETFORD PL,1004886600,OS-One Storey,2020,8,"$365,000","$381,100"
4 WESTFIELD DR,1004697900,TS-Two Storey,2019,5,"$215,000","$233,500"
107 WESTGROVE WAY,1004714700,TS-Two Storey,2021,3,"$180,000","$180,000"
109 WESTGROVE WAY,1004714500,TS-Two Storey,2021,1,"$170,000","$172,000"
125 WESTGROVE WAY,1004712800,TS-Two Storey,2021,1,"$158,800","$160,700"
127 WESTGROVE WAY,1004712600,TS-Two Storey,2020,7,"$174,000","$182,700"
132 WESTGROVE WAY,1004722600,TS-Two Storey,2020,10,"$160,000","$165,000"
133 WESTGROVE WAY,1004712000,TS-Two Storey,2020,7,"$165,000","$173,300"
134 WESTGROVE WAY,1004722400,TS-Two Storey,2019,12,"$175,000","$188,800"
138 WESTGROVE WAY,1004722000,TS-Two Storey,2019,5,"$152,000","$165,100"
140 WESTGROVE WAY,1004721800,TS-Two Storey,2019,1,"$157,000","$171,000"
154 WESTGROVE WAY,1004720300,TS-Two Storey,2020,5,"$170,000","$180,700"
155 WESTGROVE WAY,1004709700,TS-Two Storey,2020,10,"$165,000","$170,100"
210 WESTGROVE WAY,1005051200,OS-One Storey,2019,12,"$327,000","$352,800"
237 WESTGROVE WAY,1005049000,OS-One Storey,2019,6,"$280,000","$303,800"
6 BARBARA CRES,1003110600,TO-Two/One Storey,2020,8,"$392,000","$409,200"
18 BARBARA CRES,1003109700,TO-Two/One Storey,2020,7,"$448,000","$470,400"
8 BECK COVE,1009603225,OS-One Storey,2020,5,"$619,048","$658,000"
16 BECK COVE,1009603235,OS-One Storey,2020,9,"$658,476","$682,800"
21 BECK COVE,1009603280,TS-Two Storey,2020,4,"$564,389","$603,300"
45 BECK COVE,1009603310,OS-One Storey,2020,9,"$632,286","$655,700"
512 BERKLEY ST,1004285300,BL-Bi-Level,2020,2,"$275,000","$296,200"
584 BERKLEY ST,1004289400,BL-Bi-Level,2019,6,"$380,000","$412,300"
584 BERKLEY ST,1004289400,BL-Bi-Level,2020,10,"$377,000","$388,700"
611 BERKLEY ST,1004091500,OS-One Storey,2020,12,"$320,000","$326,100"
647 BERKLEY ST,1004096000,OS-One Storey,2020,11,"$375,000","$384,400"
659 BERKLEY ST,1004097100,OS-One Storey,2020,7,"$317,500","$333,400"
714 BERKLEY ST,1004262400,OS-One Storey,2019,9,"$258,900","$280,100"
785 BERKLEY ST,1004074700,OS-One Storey,2019,6,"$319,900","$347,100"
788 BERKLEY ST,1004214600,OS-One Storey,2020,1,"$240,000","$258,700"
792 BERKLEY ST,1004248400,OS-One Storey,2020,4,"$225,000","$240,500"
5585 BETSWORTH AVE,1003567200,OS-One Storey,2019,9,"$366,500","$396,600"
5611 BETSWORTH AVE,1003746500,OS-One Storey,2020,7,"$342,500","$359,600"
6244 BETSWORTH AVE,1004436800,TL-3 Level Split,2020,7,"$309,000","$324,500"
6365 BETSWORTH AVE,1004202000,TL-3 Level Split,2019,5,"$326,500","$354,600"
6365 BETSWORTH AVE,1004202000,TL-3 Level Split,2020,9,"$335,000","$347,400"
6369 BETSWORTH AVE,1004201800,OS-One Storey,2019,11,"$405,000","$437,400"
6496 BETSWORTH AVE,1004434200,OS-One Storey,2019,7,"$245,000","$265,600"
14 BUCKLE DR,1004634300,OS-One Storey,2020,6,"$370,000","$390,700"
43 BUCKLE DR,1004638300,OS-One Storey,2019,12,"$278,500","$300,500"
46 CADIZ BAY,1004627300,OS-One Storey,2019,8,"$345,000","$373,600"
50 CADIZ BAY,1004627000,OS-One Storey,2020,4,"$365,000","$390,200"
14 CARLOS LANE,1004646500,OS-One Storey,2020,12,"$390,000","$397,400"
30 CARLOS LANE,1004645500,TS-Two Storey,2019,9,"$420,000","$454,400"
2 CARLOTTA CRES,1004309600,OS-One Storey,2020,9,"$335,000","$347,400"
7 CARLOTTA CRES,1004520800,FL-4 Level Split,2020,5,"$415,000","$441,100"
18 CARLOTTA CRES,1004308800,OS-One Storey,2019,4,"$542,000","$588,600"
190 CARLOTTA CRES,1004642300,OS-One Storey,2019,1,"$289,900","$315,700"
191 CARLOTTA CRES,1004669300,TL-3 Level Split,2020,4,"$365,000","$390,200"
198 CARLOTTA CRES,1004641700,BL-Bi-Level,2019,11,"$295,000","$318,600"
533 CHARLESWOOD RD,1004281100,TS-Two Storey,2019,8,"$440,000","$476,500"
667 CHARLESWOOD RD,1004275300,OS-One Storey,2019,9,"$400,000","$432,800"
697 CHARLESWOOD RD,1004259500,OS-One Storey,2020,9,"$365,697","$379,200"
717 CHARLESWOOD RD,1004254700,TS-Two Storey,2021,1,"$464,900","$470,500"
793 CHARLESWOOD RD,1005884800,OS-One Storey,2019,11,"$295,000","$318,600"
10 CIVIC ST,1003971000,TS-Two Storey,2020,9,"$457,500","$474,400"
561 COMMUNITY ROW,1003695000,OH-One & 1/2 Storey,2020,10,"$478,000","$492,800"
595 COMMUNITY ROW,1003692500,TS-Two Storey,2020,10,"$307,500","$317,000"
628 COMMUNITY ROW,1003685300,BL-Bi-Level,2020,9,"$312,000","$323,500"
749 COMMUNITY ROW,1003549800,OS-One Storey,2020,6,"$319,900","$337,800"
11 DUMORE BAY,1004293400,OS-One Storey,2019,7,"$401,000","$434,700"
254 GLENBUSH ST,1009603205,TS-Two Storey,2019,6,"$784,228","$850,900"
331 GLENBUSH ST,1009604320,OS-One Storey,2020,10,"$686,637","$707,900"
358 GLENBUSH ST,1009604245,TS-Two Storey,2020,10,"$628,650","$648,100"
362 GLENBUSH ST,1009604240,OS-One Storey,2020,10,"$644,107","$664,100"
374 GLENBUSH ST,1009600840,OS-One Storey,2019,8,"$888,413","$962,200"
374 GLENBUSH ST,1009600840,OS-One Storey,2020,12,"$940,000","$957,900"
378 GLENBUSH ST,1009600835,OS-One Storey,2019,5,"$747,500","$811,800"
15 HADDINGTON BAY,1003621000,TS-Two Storey,2020,10,"$370,000","$381,500"
2 HARROGATE BAY,1004043600,TS-Two Storey,2019,8,"$496,000","$537,200"
34 HARROGATE BAY,1003980300,TS-Two Storey,2021,1,"$595,000","$602,100"
2 HUNTERSPOINT RD,1003661000,TS-Two Storey,2020,12,"$420,000","$428,000"
19 HUNTERSPOINT RD,1003917200,TS-Two Storey,2019,8,"$436,000","$472,200"
63 HUNTERSPOINT RD,1003915000,TS-Two Storey,2020,12,"$474,000","$483,000"
103 HUNTERSPOINT RD,1003913000,TS-Two Storey,2020,8,"$514,000","$536,600"
123 HUNTERSPOINT RD,1003912000,TO-Two/One Storey,2020,8,"$475,000","$495,900"
3 INVERARY BAY,1003624000,OS-One Storey,2019,7,"$469,900","$509,400"
6 KINRADE PL,1004050400,TO-Two/One Storey,2019,5,"$444,000","$482,200"
18 MALONE ST,1004510900,OH-One & 1/2 Storey,2021,1,"$250,000","$253,000"
18 MALONE ST,1004510900,OH-One & 1/2 Storey,2021,3,"$260,000","$260,000"
30 MALONE ST,1004507700,OS-One Storey,2020,8,"$358,000","$373,800"
17 MATLOCK CRES,1003480000,OS-One Storey,2019,10,"$375,000","$405,400"
50 MATLOCK CRES,1003482600,TS-Two Storey,2020,1,"$540,000","$582,100"
540 MUNICIPAL RD,1004138500,OH-One & 1/2 Storey,2019,1,"$173,000","$188,400"
540 MUNICIPAL RD,1004138500,OH-One & 1/2 Storey,2019,12,"$271,000","$292,400"
561 MUNICIPAL RD,1003945000,OS-One Storey,2021,3,"$350,000","$350,000"
575 MUNICIPAL RD,1009600285,TS-Two Storey,2019,6,"$519,900","$564,100"
602 MUNICIPAL RD,1004099200,OS-One Storey,2020,8,"$575,000","$600,300"
658 MUNICIPAL RD,1004098200,BL-Bi-Level,2019,3,"$385,000","$418,500"
661 MUNICIPAL RD,1003952700,OS-One Storey,2020,2,"$312,500","$336,600"
705 MUNICIPAL RD,1003958800,BL-Bi-Level,2020,11,"$300,000","$307,500"
763 MUNICIPAL RD,1003964900,OS-One Storey,2021,3,"$430,000","$430,000"
767 MUNICIPAL RD,1003965400,OS-One Storey,2020,8,"$465,100","$485,600"
22 NORLORNE DR,1003105200,OS-One Storey,2020,11,"$358,000","$367,000"
34 NORLORNE DR,1003104300,OS-One Storey,2019,7,"$344,000","$372,900"
38 NORLORNE DR,1003104000,FL-4 Level Split,2020,4,"$355,000","$379,500"
50 NORLORNE DR,1003103100,OS-One Storey,2020,3,"$320,000","$344,300"
75 NORLORNE DR,1003112100,OS-One Storey,2020,7,"$392,000","$411,600"
123 NORLORNE DR,1003106100,FL-4 Level Split,2020,8,"$365,000","$381,100"
5808 RANNOCK AVE,1003999100,TL-3 Level Split,2019,7,"$360,000","$390,200"
5821 RANNOCK AVE,1003993500,BL-Bi-Level,2020,7,"$299,900","$314,900"
5829 RANNOCK AVE,1003992700,TL-3 Level Split,2019,7,"$337,000","$365,300"
6173 RANNOCK AVE,1004226000,O3-One & 3/4 Storey,2020,10,"$330,000","$340,200"
6408 ROBLIN BLVD,1004512100,OS-One Storey,2019,8,"$315,000","$341,100"
11 SAVILE AVE,1003579000,OS-One Storey,2019,11,"$315,000","$340,200"
14 SAVILE AVE,1003577800,OS-One Storey,2020,12,"$368,000","$375,000"
34 SAVOY CRES,1003569400,BL-Bi-Level,2019,11,"$387,000","$418,000"
110 SAVOY CRES,1003573200,OS-One Storey,2019,7,"$325,000","$352,300"
318 SCOTSWOOD DR S,1003618200,FL-4 Level Split,2019,8,"$400,000","$433,200"
381 SCOTSWOOD DR S,1009600685,OS-One Storey,2019,6,"$611,905","$663,900"
389 SCOTSWOOD DR S,1009600695,TS-Two Storey,2019,11,"$795,000","$858,600"
393 SCOTSWOOD DR S,1009600700,OS-One Storey,2019,7,"$605,000","$655,800"
401 SCOTSWOOD DR S,1009600710,TS-Two Storey,2020,12,"$823,810","$839,500"
405 SCOTSWOOD DR S,1009600715,OS-One Storey,2020,12,"$599,900","$611,300"
445 SCOTSWOOD DR S,1009600765,TS-Two Storey,2020,6,"$750,000","$792,000"
31 SCOTSWOOD DR,1003585600,TS-Two Storey,2020,12,"$456,789","$465,500"
23 SELWOOD AVE,1003582400,TS-Two Storey,2020,4,"$374,900","$400,800"
27 SELWOOD AVE,1003582600,OS-One Storey,2020,6,"$345,000","$364,300"
22 SHELDRAKE COVE,1004448700,TS-Two Storey,2021,3,"$523,000","$523,000"
98 THE BRIDLE PATH,1004048600,OS-One Storey,2020,12,"$431,000","$439,200"
50 WEST PARK PL,1004310600,OS-One Storey,2020,11,"$475,000","$486,900"
27 YAGER COVE,1003551000,TS-Two Storey,2019,9,"$465,000","$503,100"
3 APEX ST,1001587200,FL-4 Level Split,2019,7,"$390,000","$422,800"
31 APEX ST,1001587900,FL-4 Level Split,2019,11,"$320,000","$345,600"
78 ASCOT BAY,1001571000,TL-3 Level Split,2020,1,"$340,000","$366,500"
55 AVRIL LANE,1001789800,FL-4 Level Split,2020,12,"$463,500","$472,300"
115 AVRIL LANE,1001786800,FL-4 Level Split,2021,2,"$492,000","$495,000"
118 AVRIL LANE,1001792000,TS-Two Storey,2019,9,"$420,000","$454,400"
134 AVRIL LANE,1001791200,TS-Two Storey,2019,7,"$429,900","$466,000"
10 BEAUCHEMIN AVE,1001585200,OS-One Storey,2020,12,"$325,000","$331,200"
3491 BEIKO AVE,1001230000,OS-One Storey,2019,10,"$478,000","$516,700"
3569 BEIKO AVE,1001630200,FL-4 Level Split,2019,7,"$365,000","$395,700"
3579 BEIKO AVE,1001630000,OS-One Storey,2019,7,"$411,000","$445,500"
55 BRITTANY DR,1001212400,OS-One Storey,2021,1,"$465,000","$470,600"
87 BRITTANY DR,1001214000,TS-Two Storey,2021,3,"$570,000","$570,000"
99 BRITTANY DR,1001214600,TO-Two/One Storey,2020,12,"$510,000","$519,700"
137 BRITTANY DR,1001071900,TS-Two Storey,2019,8,"$420,000","$454,900"
152 BRITTANY DR,1005887000,TS-Two Storey,2019,9,"$460,000","$497,700"
578 CATHCART ST,1001175100,OS-One Storey,2020,6,"$320,000","$337,900"
748 CATHCART ST,1001157900,TL-3 Level Split,2021,1,"$369,900","$374,300"
813 CATHCART ST,1000628600,FL-4 Level Split,2020,10,"$410,000","$422,700"
828 CATHCART ST,1001145800,TL-3 Level Split,2020,12,"$385,000","$392,300"
513 CHALFONT RD,1000606200,TS-Two Storey,2020,9,"$535,000","$554,800"
2 DONNINGTON RD,1001375700,OS-One Storey,2019,8,"$350,000","$379,100"
23 DONNINGTON RD,1001377900,OS-One Storey,2019,2,"$390,000","$424,300"
90 DONNINGTON RD,1001111800,TS-Two Storey,2020,10,"$535,000","$551,600"
19 DRAYTON BAY,1001631200,TS-Two Storey,2020,12,"$463,000","$471,800"
31 DRAYTON BAY,1001631800,TS-Two Storey,2019,8,"$435,000","$471,100"
3547 ELDRIDGE AVE,1001092200,TS-Two Storey,2019,8,"$267,500","$289,700"
3547 ELDRIDGE AVE,1001092200,TS-Two Storey,2020,1,"$349,900","$377,200"
3642 ELDRIDGE AVE,1001735200,OS-One Storey,2019,6,"$392,500","$425,900"
3655 ELDRIDGE AVE,1001746500,TS-Two Storey,2020,4,"$580,000","$620,000"
551 ELMHURST RD,1001177500,OS-One Storey,2019,6,"$360,000","$390,600"
569 ELMHURST RD,1001171900,OH-One & 1/2 Storey,2019,6,"$365,000","$396,000"
585 ELMHURST RD,1001172500,OS-One Storey,2019,1,"$405,000","$441,000"
637 ELMHURST RD,1001166000,BL-Bi-Level,2019,5,"$290,000","$314,900"
685 ELMHURST RD,1001165000,OS-One Storey,2020,12,"$347,000","$353,600"
691 ELMHURST RD,1001162500,OH-One & 1/2 Storey,2019,5,"$350,000","$380,100"
712 ELMHURST RD,1001089000,OH-One & 1/2 Storey,2019,9,"$265,000","$286,700"
755 ELMHURST RD,1005873200,OS-One Storey,2019,6,"$270,000","$293,000"
800 ELMHURST RD,1001078200,OS-One Storey,2019,10,"$455,000","$491,900"
14 ELMRIDGE COVE,1000910100,TO-Two/One Storey,2019,6,"$451,000","$489,300"
11 EPSOM CRES,1001577600,OS-One Storey,2021,2,"$395,000","$397,400"
15 EPSOM CRES,1001577800,OS-One Storey,2019,8,"$370,000","$400,700"
22 EPSOM CRES,1001575400,BL-Bi-Level,2020,12,"$367,000","$374,000"
26 EPSOM CRES,1001575600,TS-Two Storey,2019,8,"$430,000","$465,700"
46 EPSOM CRES,1001576600,OS-One Storey,2020,8,"$355,000","$370,600"
54 EPSOM CRES,1001577000,OS-One Storey,2019,8,"$357,000","$386,600"
115 EPSOM CRES,1001801600,OS-One Storey,2019,9,"$423,000","$457,700"
8 EVESHAM KEY,1001634000,FL-4 Level Split,2020,3,"$365,000","$392,700"
16 EVESHAM KEY,1001634400,BL-Bi-Level,2020,9,"$335,100","$347,500"
32 EVESHAM KEY,1001635200,TS-Two Storey,2020,7,"$395,000","$414,800"
10 GHENT COVE,1001271400,TO-Two/One Storey,2019,11,"$471,510","$509,200"
605 HANEY ST,1001724100,OS-One Storey,2020,3,"$237,000","$255,000"
640 HANEY ST,1002134300,TS-Two Storey,2019,5,"$350,000","$380,100"
681 HANEY ST,1001744800,OS-One Storey,2020,4,"$345,000","$368,800"
755 HANEY ST,1001766100,OS-One Storey,2020,9,"$375,000","$388,900"
770 HANEY ST,1002185500,OS-One Storey,2020,7,"$370,000","$388,500"
780 HANEY ST,1002184000,OS-One Storey,2020,3,"$365,000","$392,700"
798 HANEY ST,1002182800,OS-One Storey,2020,3,"$400,000","$430,400"
799 HANEY ST,1001764900,OS-One Storey,2019,8,"$385,000","$417,000"
810 HANEY ST,1002181600,OS-One Storey,2019,5,"$279,900","$304,000"
864 HANEY ST,1002173600,OS-One Storey,2021,2,"$416,000","$418,500"
39 HOOKWAY CRES,1001593200,TS-Two Storey,2019,7,"$523,000","$566,900"
71 HOOKWAY CRES,1001594800,OS-One Storey,2020,12,"$485,000","$494,200"
86 HOOKWAY CRES,1001598800,TS-Two Storey,2020,10,"$406,900","$419,500"
35 HUDDERSFIELD PL,1001825600,OS-One Storey,2019,10,"$440,000","$475,600"
547 LAXDAL RD,1001522600,TS-Two Storey,2021,1,"$438,000","$443,300"
633 LAXDAL RD,1001519000,OS-One Storey,2020,4,"$400,000","$427,600"
641 LAXDAL RD,1001521000,OS-One Storey,2019,8,"$375,000","$406,100"
675 LAXDAL RD,1001559900,TL-3 Level Split,2020,7,"$395,000","$414,800"
709 LAXDAL RD,1001512100,OS-One Storey,2020,10,"$314,000","$323,700"
717 LAXDAL RD,1001511600,OS-One Storey,2019,8,"$330,000","$357,400"
717 LAXDAL RD,1001511600,OS-One Storey,2020,11,"$430,000","$440,800"
746 LAXDAL RD,1005905800,BL-Bi-Level,2020,12,"$355,000","$361,700"
754 LAXDAL RD,1005923100,TS-Two Storey,2021,1,"$620,000","$627,400"
838 LAXDAL RD,1001494200,BL-Bi-Level,2020,11,"$322,000","$330,100"
55 MAYFIELD CRES,1001473800,FL-4 Level Split,2020,5,"$435,000","$462,400"
95 MAYFIELD CRES,1001275600,TS-Two Storey,2019,4,"$415,000","$450,700"
107 MAYFIELD CRES,1001275000,FL-4 Level Split,2020,7,"$427,500","$448,900"
135 MAYFIELD CRES,1001273600,TO-Two/One Storey,2020,6,"$410,000","$433,000"
181 MAYFIELD CRES,1001245400,TS-Two Storey,2020,6,"$590,000","$623,000"
183 MAYFIELD CRES,1001245200,TS-Two Storey,2020,12,"$530,000","$540,100"
187 MAYFIELD CRES,1001245000,TS-Two Storey,2021,3,"$521,632","$521,600"
203 MAYFIELD CRES,1001244200,TS-Two Storey,2020,9,"$600,000","$622,200"
215 MAYFIELD CRES,1001243600,TS-Two Storey,2020,5,"$452,500","$481,000"
4 OLINYK COVE,1001239800,OS-One Storey,2020,11,"$425,000","$435,600"
11 OSWALD BAY,1001736600,OS-One Storey,2019,7,"$390,000","$422,800"
30 OSWALD BAY,1001739500,TS-Two Storey,2019,7,"$427,000","$462,900"
34 OSWALD BAY,1001739300,OS-One Storey,2019,5,"$440,034","$477,900"
157 OVERWATER COVE,1001772800,TS-Two Storey,2019,12,"$600,000","$647,400"
2 PINAWA DR,1001629400,OS-One Storey,2020,9,"$395,000","$409,600"
8 SOUTHWICK CLOSE,1000600200,TO-Two/One Storey,2020,8,"$545,000","$569,000"
52 SOUTHWICK CLOSE,1000596900,OS-One Storey,2019,6,"$415,000","$450,300"
56 SOUTHWICK CLOSE,1000596600,TO-Two/One Storey,2020,11,"$418,000","$428,500"
23 WHITETAIL DR,1000836000,OS-One Storey,2020,11,"$349,900","$358,600"
10 WOODCHESTER BAY,1000685900,OS-One Storey,2020,9,"$389,888","$404,300"
20 WOODCHESTER PL,1000760800,FL-4 Level Split,2019,4,"$382,000","$414,900"
34 WOODCHESTER BAY,1000686500,OS-One Storey,2020,12,"$375,000","$382,100"
59 WOODCHESTER BAY,1000684200,OS-One Storey,2019,6,"$360,000","$390,600"
130 WOODCHESTER BAY,1000687200,FL-4 Level Split,2021,1,"$402,500","$407,300"
11 WOODFIELD BAY,1000671600,OS-One Storey,2019,7,"$375,000","$406,500"
22 WOODFIELD BAY,1000680900,OS-One Storey,2019,8,"$357,000","$386,600"
38 WOODFIELD BAY,1000624100,FL-4 Level Split,2020,12,"$375,000","$382,100"
95 WOODFIELD BAY,1000674700,FL-4 Level Split,2019,8,"$335,000","$362,800"
99 WOODFIELD BAY,1000674900,OS-One Storey,2020,5,"$349,000","$371,000"
103 WOODFIELD BAY,1000675100,TS-Two Storey,2019,8,"$425,000","$460,300"
107 WOODFIELD BAY,1000675300,OS-One Storey,2020,9,"$353,107","$366,200"
114 WOODFIELD BAY,1000625700,FL-4 Level Split,2020,9,"$369,900","$383,600"
135 WOODFIELD BAY,1000676700,BL-Bi-Level,2020,11,"$352,500","$361,300"
151 WOODFIELD BAY,1000678700,OS-One Storey,2019,9,"$415,000","$449,000"
154 WOODFIELD BAY,1000680000,OS-One Storey,2020,10,"$375,000","$386,600"
166 WOODFIELD BAY,1000679400,FL-4 Level Split,2019,11,"$370,000","$399,600"
167 WOODFIELD BAY,1000677900,OS-One Storey,2019,7,"$391,000","$423,800"
2 WOODSTOCK LANE,1000693000,OS-One Storey,2020,8,"$353,053","$368,600"
54 WOODSTOCK LANE,1000694500,OS-One Storey,2020,12,"$362,000","$368,900"
7 WOODVIEW BAY,1000691200,OS-One Storey,2019,12,"$347,250","$374,700"
118 WOODVIEW BAY,1000691700,FL-4 Level Split,2019,8,"$359,900","$389,800"
141 WOODVIEW BAY,1000687900,BL-Bi-Level,2019,9,"$281,000","$304,000"
25 CAMIRA WAY,1009601745,OS-One Storey,2021,2,"$474,821","$477,700"
29 CAMIRA WAY,1009601740,TS-Two Storey,2019,6,"$513,240","$556,900"
33 CAMIRA WAY,1009601735,OS-One Storey,2020,10,"$495,238","$510,600"
41 CAMIRA WAY,1009601725,TS-Two Storey,2020,1,"$505,851","$545,300"
3 CHAIKOSKI CRT,1009602515,TS-Two Storey,2020,4,"$506,576","$541,500"
7 CHAIKOSKI CRT,1009602520,TS-Two Storey,2019,10,"$594,879","$643,100"
47 CHAIKOSKI CRT,1009602570,TS-Two Storey,2020,6,"$577,397","$609,700"
905 COMMUNITY ROW,1003779100,TS-Two Storey,2020,9,"$498,900","$517,400"
22 CREEMANS CRES,1009603710,TS-Two Storey,2020,10,"$625,714","$645,100"
27 CREEMANS CRES,1009603770,TS-Two Storey,2020,3,"$519,104","$558,600"
31 CREEMANS CRES,1009603775,TS-Two Storey,2020,5,"$581,694","$618,300"
35 CREEMANS CRES,1009603780,OS-One Storey,2020,12,"$501,939","$511,500"
38 CREEMANS CRES,1009603730,TS-Two Storey,2021,1,"$598,047","$605,200"
39 CREEMANS CRES,1009603785,TS-Two Storey,2020,12,"$521,285","$531,200"
47 CREEMANS CRES,1009603795,TS-Two Storey,2021,3,"$648,516","$648,500"
51 CREEMANS CRES,1009603800,TS-Two Storey,2020,12,"$605,883","$617,400"
55 CREEMANS CRES,1009603805,TS-Two Storey,2020,10,"$592,337","$610,700"
75 CREEMANS CRES,1009603830,TS-Two Storey,2020,10,"$638,220","$658,000"
