Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
164 SMITHFIELD AVE,11000014000,OH-One & 1/2 Storey,2020,6,"$217,500","$229,700"
169 SMITHFIELD AVE,11000096000,OH-One & 1/2 Storey,2020,5,"$220,000","$233,900"
102 ST ANTHONY AVE,11000552100,OS-One Storey,2019,6,"$315,000","$344,300"
169 ST ANTHONY AVE,11000504000,OS-One Storey,2020,10,"$284,000","$292,800"
175 ST ANTHONY AVE,11000501000,OS-One Storey,2020,5,"$174,000","$185,000"
100 TAIT AVE,11000385000,O3-One & 3/4 Storey,2020,10,"$280,000","$288,700"
131 TAIT AVE,11000338000,OH-One & 1/2 Storey,2020,6,"$242,000","$255,600"
138 TAIT AVE,11000374000,OH-One & 1/2 Storey,2019,7,"$237,000","$258,600"
153 TAIT AVE,11000349000,OS-One Storey,2020,5,"$285,000","$303,000"
163 TAIT AVE,11000354000,OS-One Storey,2020,8,"$227,000","$237,000"
739 AIRLIES ST,11040070000,TS-Two Storey,2019,4,"$305,000","$334,600"
927 AIRLIES ST,11041854000,OS-One Storey,2020,9,"$329,000","$341,200"
947 AIRLIES ST,11041859000,OS-One Storey,2019,7,"$278,000","$303,300"
981 AIRLIES ST,11041791000,OS-One Storey,2019,6,"$335,000","$366,200"
1000 AIRLIES ST,11041389000,OS-One Storey,2020,7,"$318,000","$333,900"
1008 AIRLIES ST,11041387000,OS-One Storey,2019,6,"$290,000","$317,000"
49 ARROWWOOD DR N,11041267000,OS-One Storey,2020,2,"$315,000","$339,600"
69 ARROWWOOD DR N,11041262000,OS-One Storey,2019,5,"$282,000","$308,800"
76 ARROWWOOD DR N,11041166000,FL-4 Level Split,2020,11,"$340,000","$348,500"
92 ARROWWOOD DR N,11041163000,OS-One Storey,2020,2,"$298,000","$321,200"
100 ARROWWOOD DR N,11041161000,OS-One Storey,2020,7,"$285,000","$299,300"
153 ARROWWOOD DR N,11041011000,OS-One Storey,2020,11,"$325,000","$333,100"
2 ARROWWOOD DR S,11041055000,OS-One Storey,2020,6,"$269,500","$284,600"
2 ARROWWOOD DR S,11041055000,OS-One Storey,2020,8,"$335,000","$349,700"
26 ARROWWOOD DR S,11041047000,OS-One Storey,2020,11,"$340,150","$348,700"
63 ARROWWOOD DR S,11041099000,OS-One Storey,2019,10,"$275,500","$298,900"
66 ARROWWOOD DR S,11041033000,OS-One Storey,2020,9,"$299,900","$311,000"
67 ARROWWOOD DR S,11041098000,OS-One Storey,2019,7,"$375,000","$409,100"
74 ARROWWOOD DR S,11041031000,OS-One Storey,2020,5,"$282,500","$300,300"
83 ARROWWOOD DR S,11041094000,OS-One Storey,2020,12,"$282,000","$287,100"
90 ARROWWOOD DR S,11041027000,OS-One Storey,2019,9,"$286,000","$310,900"
150 ARROWWOOD DR S,11040990000,OS-One Storey,2020,12,"$321,000","$326,800"
170 ARROWWOOD DR S,11041001000,OS-One Storey,2019,2,"$317,000","$349,000"
15 ASHBURY BAY,11041753000,OS-One Storey,2019,6,"$282,500","$308,800"
18 ASHBURY BAY,11041785000,OS-One Storey,2019,9,"$235,100","$255,600"
9 ASTER AVE,11040226000,OS-One Storey,2019,9,"$220,000","$239,100"
10 ASTER AVE,11040219000,OS-One Storey,2019,11,"$280,000","$303,200"
18 ASTER AVE,11040215000,OS-One Storey,2021,3,"$281,000","$281,000"
8 BLUEBELL AVE,11040259000,OS-One Storey,2020,9,"$323,000","$335,000"
27 BUTTERCUP AVE,11041410100,OS-One Storey,2020,4,"$290,000","$310,000"
46 BUTTERCUP AVE,11041285000,OS-One Storey,2020,12,"$320,000","$325,800"
83 BUTTERCUP AVE,11041437000,OS-One Storey,2020,8,"$282,500","$294,900"
6 CANNA BLVD,11041019000,FL-4 Level Split,2019,7,"$329,900","$359,900"
22 CANNA BLVD,11041023000,OS-One Storey,2020,3,"$270,000","$290,500"
773 CARRUTHERS AVE,11040023000,TS-Two Storey,2019,12,"$298,450","$322,900"
43 CHERRYHILL RD,11040276000,TL-3 Level Split,2019,12,"$320,000","$346,200"
44 CHERRYHILL RD,11040286000,OS-One Storey,2020,10,"$282,000","$290,700"
16 COLISH DR,11040430000,OS-One Storey,2020,4,"$262,000","$280,100"
28 COLISH DR,11040422000,OS-One Storey,2021,1,"$240,000","$242,900"
32 COLISH DR,11040420000,OS-One Storey,2020,9,"$255,000","$264,400"
14 CORALBERRY AVE,11041108000,OS-One Storey,2019,10,"$283,000","$307,100"
26 CORALBERRY AVE,11041111000,OS-One Storey,2019,12,"$270,000","$292,100"
72 CORALBERRY AVE,11041118000,OS-One Storey,2019,6,"$300,000","$327,900"
72 CORALBERRY AVE,11041118000,OS-One Storey,2020,4,"$335,000","$358,100"
87 CORALBERRY AVE,11041203000,OS-One Storey,2020,10,"$310,000","$319,600"
107 CORALBERRY AVE,11041208000,OS-One Storey,2019,10,"$285,000","$309,200"
108 CORALBERRY AVE,11041127000,OS-One Storey,2020,7,"$230,000","$241,500"
108 CORALBERRY AVE,11041127000,OS-One Storey,2020,10,"$360,100","$371,300"
112 CORALBERRY AVE,11041128000,OS-One Storey,2020,6,"$335,000","$353,800"
1 CROCUS ST,11040173000,OS-One Storey,2019,10,"$291,500","$316,300"
22 DAFFODIL ST,11040330000,OS-One Storey,2020,5,"$372,500","$396,000"
36 DAFFODIL ST,11040323000,OS-One Storey,2020,7,"$250,000","$262,500"
42 DAFFODIL ST,11040320000,TL-3 Level Split,2020,1,"$261,000","$281,900"
52 DAFFODIL ST,11040350000,OS-One Storey,2019,2,"$330,000","$363,300"
7 DAFOE BLVD,11040665000,OS-One Storey,2019,11,"$275,000","$297,800"
21 DAFOE BLVD,11040659000,OS-One Storey,2019,9,"$275,000","$298,900"
35 DOUG MCKAY PL,11050056000,OS-One Storey,2019,3,"$319,500","$351,100"
15 EMBASSY LANE,11050020000,FL-4 Level Split,2020,5,"$323,500","$343,900"
18 EMBASSY LANE,11050089000,OS-One Storey,2019,11,"$260,000","$281,600"
35 FOREST PARK DR,11042178000,FL-4 Level Split,2019,1,"$320,000","$353,000"
47 FOREST PARK DR,11042183000,TO-Two/One Storey,2019,7,"$460,000","$501,900"
83 FOREST PARK DR,11042198000,TS-Two Storey,2020,8,"$440,000","$459,400"
99 FOREST PARK DR,11042203000,FL-4 Level Split,2020,9,"$378,000","$392,000"
157 FOREST PARK DR,11041999000,OS-One Storey,2020,12,"$285,000","$290,100"
165 FOREST PARK DR,11041872000,OS-One Storey,2019,6,"$320,000","$349,800"
7 GILIA DR,11041614000,OS-One Storey,2020,2,"$275,000","$296,500"
18 GILIA DR,11041583000,TL-3 Level Split,2020,10,"$296,000","$305,200"
19 GILIA DR,11041611000,OS-One Storey,2019,7,"$295,000","$321,800"
31 GILIA DR,11041608000,OS-One Storey,2020,12,"$350,000","$356,300"
35 GILIA DR,11041607000,OS-One Storey,2020,6,"$311,000","$328,400"
64 GILIA DR,11041557000,TL-3 Level Split,2020,10,"$319,000","$328,900"
72 GILIA DR,11041555000,OS-One Storey,2019,9,"$320,000","$347,800"
77 GILIA DR,11041538000,OS-One Storey,2019,8,"$280,000","$304,900"
104 GILIA DR,11041547000,OS-One Storey,2020,6,"$264,000","$278,800"
116 GILIA DR,11041544000,OS-One Storey,2020,2,"$285,000","$307,200"
124 GILIA DR,11041542000,TS-Two Storey,2019,10,"$290,000","$314,700"
222 GILIA DR,11041521000,OS-One Storey,2020,10,"$292,000","$301,100"
639 HARTFORD AVE,11042018000,OS-One Storey,2019,12,"$280,000","$303,000"
37 HILLHOUSE RD,11050246000,FL-4 Level Split,2019,11,"$350,000","$379,100"
67 HILLHOUSE RD,11050260000,TS-Two Storey,2020,7,"$380,000","$399,000"
8 IRIS ST,11041270000,OS-One Storey,2019,11,"$265,000","$287,000"
15 IRIS ST,11041324000,OS-One Storey,2020,10,"$330,000","$340,200"
36 IRIS ST,11041277000,OS-One Storey,2019,7,"$321,000","$350,200"
750 JEFFERSON AVE,11040368000,OS-One Storey,2020,1,"$275,000","$297,000"
758 JEFFERSON AVE,11040366000,OS-One Storey,2019,12,"$280,000","$303,000"
876 JEFFERSON AVE,11040823000,OS-One Storey,2020,3,"$245,523","$264,200"
881 JEFFERSON AVE,11040964000,OS-One Storey,2019,6,"$245,800","$268,700"
881 JEFFERSON AVE,11040964000,OS-One Storey,2020,2,"$277,000","$298,600"
884 JEFFERSON AVE,11040821000,OS-One Storey,2020,5,"$272,600","$289,800"
46 KIMWOOD BAY,11041892000,OS-One Storey,2020,4,"$330,000","$352,800"
50 KIMWOOD BAY,11041890000,FL-4 Level Split,2020,9,"$370,000","$383,700"
62 LAUREL BAY,11050120000,TS-Two Storey,2021,3,"$454,000","$454,000"
552 LEILA AVE,11050034000,OS-One Storey,2020,10,"$335,900","$346,300"
606 LEILA AVE,11050356000,OS-One Storey,2020,8,"$285,000","$297,500"
718 LEILA AVE,11050450000,OS-One Storey,2019,5,"$275,000","$301,100"
26 LINCREST RD,11042152000,OS-One Storey,2019,3,"$357,000","$392,300"
100 LINCREST RD,11042040000,OS-One Storey,2019,6,"$286,000","$312,600"
1 MACKLIN AVE,11040581000,OS-One Storey,2019,7,"$285,000","$310,900"
10 MACKLIN AVE,11040526000,OS-One Storey,2019,4,"$300,000","$329,100"
17 MACKLIN AVE,11040608000,OS-One Storey,2019,8,"$272,000","$296,200"
8 MARIGOLD BAY,11040251000,OS-One Storey,2019,9,"$291,000","$316,300"
707 MCADAM AVE,11040005000,OS-One Storey,2019,3,"$306,000","$336,300"
7 MCCURDY ST,11040534000,OS-One Storey,2020,10,"$230,000","$237,100"
9 MCCURDY ST,11040535000,OS-One Storey,2020,8,"$310,000","$323,600"
15 MCCURDY ST,11040538000,OS-One Storey,2020,9,"$315,000","$326,700"
17 MCCURDY ST,11040539000,OS-One Storey,2020,7,"$325,000","$341,300"
23 MCCURDY ST,11040560000,OS-One Storey,2021,1,"$350,000","$354,200"
6 MELLISH AVE,11040497000,OS-One Storey,2019,8,"$275,000","$299,500"
22 MELLISH AVE,11040489000,OS-One Storey,2019,9,"$291,000","$316,300"
25 MERRIWOOD AVE,11041918000,TS-Two Storey,2020,6,"$365,000","$385,400"
38 MERRIWOOD AVE,11041934000,OS-One Storey,2020,12,"$294,000","$299,300"
44 MERRIWOOD AVE,11041931000,OS-One Storey,2019,10,"$365,000","$396,000"
27 MONTCALM CRES,11041667500,FL-4 Level Split,2020,6,"$369,000","$389,700"
39 MONTCALM CRES,11041666000,OS-One Storey,2020,6,"$350,000","$369,600"
56 MONTCALM CRES,11051769300,TS-Two Storey,2019,12,"$215,000","$232,600"
46 MORRISON ST,11041249000,FL-4 Level Split,2020,6,"$331,000","$349,500"
23 NOLANA ST,11041243000,OS-One Storey,2019,8,"$336,000","$365,900"
43 NOLANA ST,11041248000,OS-One Storey,2020,12,"$296,500","$301,800"
9 PEARCE AVE,11040477000,OS-One Storey,2019,9,"$270,000","$293,500"
16 PEARCE AVE,11040460000,OS-One Storey,2021,1,"$280,000","$283,400"
31 PEARCE AVE,11040463000,OS-One Storey,2021,3,"$265,000","$265,000"
40 PEONY AVE,11041419100,OS-One Storey,2020,4,"$328,500","$351,200"
52 PEONY AVE,11041416100,OS-One Storey,2020,8,"$308,000","$321,600"
77 PEONY AVE,11041562000,TL-3 Level Split,2019,6,"$306,000","$334,500"
85 PEONY AVE,11041564000,TL-3 Level Split,2020,9,"$305,000","$316,300"
102 PEONY AVE,11041452000,OS-One Storey,2020,11,"$350,000","$358,800"
110 PEONY AVE,11041450000,TL-3 Level Split,2020,10,"$305,000","$314,500"
121 PEONY AVE,11041573000,TL-3 Level Split,2020,12,"$305,000","$310,500"
30 PRIMROSE CRES,11040155000,OS-One Storey,2019,7,"$291,000","$317,500"
35 PRIMROSE CRES,11040124000,OS-One Storey,2020,9,"$348,700","$361,600"
8 RICHARDSON AVE,11040585000,OS-One Storey,2020,4,"$261,000","$279,000"
13 RICHARDSON AVE,11040590000,OS-One Storey,2019,12,"$349,000","$377,600"
37 RICHARDSON AVE,11040626000,OS-One Storey,2019,7,"$218,750","$238,700"
38 RICHARDSON AVE,11040640000,OS-One Storey,2020,5,"$302,500","$321,600"
1 SALVIA BAY,11040112000,OS-One Storey,2019,11,"$264,000","$285,900"
700 SINCLAIR ST,11040166000,OS-One Storey,2019,6,"$278,000","$303,900"
877 SINCLAIR ST,11041618500,OS-One Storey,2020,7,"$335,000","$351,800"
950 SINCLAIR ST,11041822000,OS-One Storey,2019,7,"$256,000","$279,300"
983 SINCLAIR ST,11042076000,OS-One Storey,2019,12,"$252,500","$273,200"
999 SINCLAIR ST,11042072000,OS-One Storey,2020,9,"$325,000","$337,000"
1058 SINCLAIR ST,11050410000,OS-One Storey,2019,4,"$305,000","$334,600"
1069 SINCLAIR ST,11050390000,OS-One Storey,2020,10,"$345,000","$355,700"
1074 SINCLAIR ST,11050402000,BL-Bi-Level,2021,3,"$425,000","$425,000"
66 SWEETWOOD BAY,11041817000,OS-One Storey,2019,4,"$345,500","$379,000"
30 TANOAK PARK DR,11050236000,TS-Two Storey,2020,10,"$475,000","$489,700"
47 TANOAK PARK DR,11050298500,OS-One Storey,2020,8,"$360,000","$375,800"
100 TANOAK PARK DR,11050215000,FL-4 Level Split,2020,10,"$350,000","$360,900"
30 TEAKWOOD AVE,11040947000,OS-One Storey,2019,1,"$267,500","$295,100"
30 TEAKWOOD AVE,11040947000,OS-One Storey,2020,11,"$285,000","$292,100"
43 TEAKWOOD AVE,11040928000,OS-One Storey,2019,11,"$176,000","$190,600"
46 TEAKWOOD AVE,11040939000,OS-One Storey,2020,9,"$272,500","$282,600"
79 TEAKWOOD AVE,11040862000,OS-One Storey,2019,9,"$225,000","$244,600"
84 TEAKWOOD AVE,11040880000,OS-One Storey,2020,12,"$300,000","$305,400"
22 VANIER DR,11041652000,TS-Two Storey,2020,10,"$420,000","$433,000"
30 VANIER DR,11041651000,OS-One Storey,2020,10,"$250,000","$257,800"
38 VANIER DR,11041650000,OS-One Storey,2020,10,"$356,000","$367,000"
51 VANIER DR,11041657500,TS-Two Storey,2019,6,"$392,500","$429,000"
54 VANIER DR,11041638000,FL-4 Level Split,2019,9,"$360,000","$391,300"
66 VANIER DR,11041636500,FL-4 Level Split,2020,10,"$359,900","$371,100"
86 VANIER DR,11041634000,TS-Two Storey,2020,9,"$360,000","$373,300"
86 VANIER DR,11041634000,TS-Two Storey,2021,1,"$380,000","$384,600"
23 VERBENA ST,11041350000,FL-4 Level Split,2020,10,"$363,900","$375,200"
31 VERBENA ST,11041352000,FL-4 Level Split,2019,8,"$249,000","$271,200"
91 VERBENA ST,11041380000,OS-One Storey,2019,10,"$250,000","$271,300"
36 VIOLA ST,11041465000,FL-4 Level Split,2019,1,"$300,000","$330,900"
40 VIOLA ST,11041464000,FL-4 Level Split,2020,9,"$323,000","$335,000"
72 VIOLA ST,11041488000,TL-3 Level Split,2020,9,"$315,000","$326,700"
76 VIOLA ST,11041487000,TL-3 Level Split,2021,2,"$279,000","$280,700"
39 WOODCREST DR,11042095000,FL-4 Level Split,2020,9,"$315,900","$327,600"
42 WOODCREST DR,11042115000,OS-One Storey,2019,7,"$265,000","$289,100"
50 WOODCREST DR,11042113000,OS-One Storey,2019,4,"$282,500","$309,900"
55 WOODCREST DR,11042091000,OS-One Storey,2020,10,"$320,000","$329,900"
74 WOODCREST DR,11042107000,OS-One Storey,2020,3,"$306,000","$329,300"
79 WOODCREST DR,11042258000,OS-One Storey,2020,7,"$346,500","$363,800"
83 WOODCREST DR,11042081000,OS-One Storey,2020,7,"$310,000","$325,500"
34 ABRAHAM BAY,5004247300,OS-One Storey,2020,12,"$337,000","$343,100"
209 ADSUM DR,5004672200,TS-Two Storey,2020,5,"$225,000","$239,200"
253 ADSUM DR,5004670600,BL-Bi-Level,2021,1,"$250,000","$253,000"
315 ADSUM DR,5004658400,OS-One Storey,2019,10,"$260,000","$282,100"
421 ADSUM DR,5005273900,TS-Two Storey,2020,3,"$228,000","$245,300"
435 ADSUM DR,5005273400,TS-Two Storey,2020,11,"$240,000","$246,000"
542 ADSUM DR,5005508700,OS-One Storey,2021,2,"$230,000","$231,400"
7 AGNES ARNOLD PL,5005465600,OS-One Storey,2020,4,"$375,000","$400,900"
78 AGNES ARNOLD PL,5004579200,OS-One Storey,2019,6,"$370,000","$404,400"
11 ANNEVILLE CRES,5005324200,TS-Two Storey,2020,10,"$370,000","$381,500"
22 ANNEVILLE CRES,5005318200,OS-One Storey,2020,8,"$316,000","$329,900"
23 ANNEVILLE CRES,5005323600,OS-One Storey,2019,5,"$325,000","$355,900"
50 ANNEVILLE CRES,5005319000,OS-One Storey,2021,1,"$390,000","$394,700"
6 ASHMORE DR,5005309500,TL-3 Level Split,2021,1,"$284,500","$287,900"
46 ASHMORE DR,5005321800,OS-One Storey,2019,9,"$324,000","$352,200"
58 ASHMORE DR,5005321200,OS-One Storey,2020,5,"$322,500","$342,800"
62 ASHMORE DR,5005321000,OS-One Storey,2019,8,"$270,000","$294,000"
86 ASHMORE DR,5005319800,OS-One Storey,2019,10,"$329,900","$357,900"
118 ASHMORE DR,5005326600,TL-3 Level Split,2019,9,"$255,000","$277,200"
142 ASHMORE DR,5005325400,OS-One Storey,2020,4,"$212,500","$227,200"
142 ASHMORE DR,5005325400,OS-One Storey,2020,10,"$320,000","$329,900"
155 ASHMORE DR,5005334600,OS-One Storey,2020,2,"$265,000","$285,700"
15 BLECHNER DR,5005187000,OS-One Storey,2019,9,"$231,500","$251,600"
15 BLECHNER DR,5005187000,OS-One Storey,2020,4,"$265,000","$283,300"
31 BLECHNER DR,5005187800,OS-One Storey,2020,9,"$305,000","$316,300"
34 BLECHNER DR,5005180400,OS-One Storey,2020,10,"$340,000","$350,500"
54 BLECHNER DR,5005181400,TL-3 Level Split,2021,2,"$299,900","$301,700"
63 BLECHNER DR,5005191000,OS-One Storey,2019,4,"$305,500","$335,100"
127 BLECHNER DR,5005194200,OS-One Storey,2021,1,"$310,100","$313,800"
130 BLECHNER DR,5005205400,TS-Two Storey,2019,4,"$292,000","$320,300"
167 BLECHNER DR,5004555000,BL-Bi-Level,2019,5,"$290,000","$317,600"
199 BLECHNER DR,5004557400,OS-One Storey,2019,7,"$295,000","$321,800"
203 BLECHNER DR,5004557700,BL-Bi-Level,2020,3,"$305,000","$328,200"
3 BONDAR BAY,5005455200,TS-Two Storey,2019,1,"$227,500","$250,900"
11 BONDAR BAY,5005455600,OS-One Storey,2019,5,"$235,000","$257,300"
19 BONDAR BAY,5005455900,BL-Bi-Level,2020,9,"$233,500","$242,100"
26 BONDAR BAY,5005497400,OS-One Storey,2019,8,"$240,000","$261,400"
34 BONDAR BAY,5005498400,OS-One Storey,2020,10,"$224,000","$230,900"
34 BONDAR BAY,5005498400,OS-One Storey,2020,12,"$267,100","$271,900"
52 BONDAR BAY,5005529000,OS-One Storey,2019,10,"$233,000","$252,800"
81 BONDAR BAY,5005547500,OS-One Storey,2019,2,"$315,000","$346,800"
48 CARTWRIGHT RD,5004699700,OS-One Storey,2019,4,"$328,000","$359,800"
123 CARTWRIGHT RD,5004613500,OS-One Storey,2019,6,"$305,000","$333,400"
126 CARTWRIGHT RD,5004633300,BL-Bi-Level,2020,2,"$290,000","$312,600"
130 CARTWRIGHT RD,5004633100,OS-One Storey,2020,11,"$265,000","$271,600"
131 CARTWRIGHT RD,5004613100,OS-One Storey,2019,1,"$320,000","$353,000"
154 CARTWRIGHT RD,5004631900,OS-One Storey,2019,10,"$315,000","$341,800"
159 CARTWRIGHT RD,5004611700,OS-One Storey,2019,8,"$311,000","$338,700"
175 CARTWRIGHT RD,5004691500,OS-One Storey,2019,7,"$320,000","$349,100"
175 CARTWRIGHT RD,5004691500,OS-One Storey,2020,12,"$348,000","$354,300"
186 CARTWRIGHT RD,5004607700,BL-Bi-Level,2020,12,"$291,000","$296,200"
191 CARTWRIGHT RD,5004688700,OS-One Storey,2021,3,"$360,000","$360,000"
203 CARTWRIGHT RD,5004688100,TL-3 Level Split,2020,9,"$306,500","$317,800"
31 CASLON PL,5005281900,OS-One Storey,2019,6,"$275,500","$301,100"
35 CASLON PL,5005281700,OS-One Storey,2019,9,"$285,000","$309,800"
7 CITADEL CRES,5005533700,OS-One Storey,2020,11,"$271,500","$278,300"
102 COUNCILLOR BAY,5005268100,BL-Bi-Level,2019,11,"$337,000","$365,000"
41 DESHARNAIS ST,5005504400,TS-Two Storey,2020,9,"$256,777","$266,300"
67 DOUBLEDAY DR,5004540300,OS-One Storey,2020,9,"$335,000","$347,400"
19 GARDENIA BAY,5005343300,OS-One Storey,2019,11,"$330,000","$357,400"
22 GARDENIA BAY,5005353200,OS-One Storey,2020,9,"$285,000","$295,500"
51 GARDENIA BAY,5005341700,OS-One Storey,2021,1,"$386,500","$391,100"
79 GARDENIA BAY,5005340300,FL-4 Level Split,2019,8,"$419,950","$457,300"
3 HARTLEY PL,5004543700,OS-One Storey,2020,10,"$335,000","$345,400"
10 HARTLEY PL,5004536200,OS-One Storey,2019,9,"$280,100","$304,500"
39 HERRON RD,5004677700,OS-One Storey,2019,11,"$310,000","$335,700"
70 HERRON RD,5004630300,OS-One Storey,2020,10,"$265,000","$273,200"
51 HIDDLESTON CRES,5004620700,OS-One Storey,2019,3,"$285,000","$313,200"
135 HIDDLESTON CRES,5004616300,OS-One Storey,2019,7,"$337,000","$367,700"
146 HIDDLESTON CRES,5004647700,OS-One Storey,2019,11,"$282,000","$305,400"
146 HIDDLESTON CRES,5004647700,OS-One Storey,2020,11,"$388,000","$397,700"
30 IDLEWILD BAY,5005484400,OS-One Storey,2020,4,"$287,000","$306,800"
35 IDLEWILD BAY,5005474200,FL-4 Level Split,2019,8,"$340,000","$370,300"
74 IDLEWILD BAY,5005484000,OS-One Storey,2019,5,"$327,000","$358,100"
18 JAMES CARLETON DR,5004667300,OS-One Storey,2020,5,"$240,000","$255,100"
47 JAMES CARLETON DR,5004663900,OS-One Storey,2019,8,"$334,000","$363,700"
54 JAMES CARLETON DR,5004666100,OS-One Storey,2019,3,"$275,000","$302,200"
58 JAMES CARLETON DR,5004665900,OS-One Storey,2019,4,"$257,000","$281,900"
59 JAMES CARLETON DR,5004695500,OS-One Storey,2019,3,"$311,500","$342,300"
59 JAMES CARLETON DR,5004695500,OS-One Storey,2020,9,"$327,000","$339,100"
66 JAMES CARLETON DR,5004665500,OS-One Storey,2020,7,"$334,000","$350,700"
75 JAMES CARLETON DR,5004694700,OS-One Storey,2020,7,"$275,000","$288,800"
119 JAMES CARLETON DR,5004692500,OS-One Storey,2021,2,"$355,000","$357,100"
128 JAMES CARLETON DR,5004599000,OS-One Storey,2019,7,"$353,000","$385,100"
143 JAMES CARLETON DR,5004595800,OS-One Storey,2020,5,"$295,000","$313,600"
1148 JEFFERSON AVE,5004032500,TS-Two Storey,2020,9,"$240,000","$248,900"
1201 JEFFERSON AVE,5005202400,OS-One Storey,2020,8,"$312,500","$326,300"
1226 JEFFERSON AVE,5005232100,BL-Bi-Level,2019,7,"$238,000","$259,700"
1234 JEFFERSON AVE,5005231700,TS-Two Storey,2020,10,"$242,000","$249,500"
1270 JEFFERSON AVE,5005211900,TS-Two Storey,2019,2,"$258,100","$284,200"
1437 JEFFERSON AVE,5004637000,BL-Bi-Level,2019,8,"$220,000","$239,600"
1449 JEFFERSON AVE,5004637400,TS-Two Storey,2019,10,"$227,000","$246,300"
1640 JEFFERSON AVE,5005349000,BL-Bi-Level,2019,5,"$289,500","$317,000"
26 KENVILLE CRES,5005289900,FL-4 Level Split,2020,7,"$351,000","$368,600"
38 KENVILLE CRES,5005289300,OS-One Storey,2020,4,"$325,100","$347,500"
85 KENVILLE CRES,5005329600,OS-One Storey,2020,9,"$330,000","$342,200"
104 KENVILLE CRES,5005293700,OS-One Storey,2020,5,"$350,000","$372,100"
53 KEYSTONE CRES,5005295100,OS-One Storey,2020,1,"$330,000","$356,400"
14 KIRK CRES,5004513700,OS-One Storey,2019,5,"$370,000","$405,200"
15 KOWALL BAY,5005546100,FL-4 Level Split,2021,1,"$420,200","$425,200"
34 KOWALL BAY,5005519900,OS-One Storey,2019,10,"$345,000","$374,300"
50 KOWALL BAY,5005519100,OS-One Storey,2020,3,"$346,000","$372,300"
38 KUSHNER CRES,5004704500,OS-One Storey,2020,11,"$345,000","$353,600"
55 KUSHNER CRES,5004542700,BL-Bi-Level,2020,7,"$315,000","$330,800"
78 KUSHNER CRES,5004702500,OS-One Storey,2019,1,"$240,000","$264,700"
110 KUSHNER CRES,5004552300,OS-One Storey,2020,3,"$300,000","$322,800"
114 KUSHNER CRES,5004552600,OS-One Storey,2019,8,"$285,100","$310,500"
10 LARTER CRES,5004680300,OS-One Storey,2019,5,"$315,000","$344,900"
19 LAVENDER BAY,5005338300,TO-Two/One Storey,2019,10,"$415,000","$450,300"
23 LAVENDER BAY,5005338100,FL-4 Level Split,2019,10,"$390,000","$423,200"
35 LAVENDER BAY,5005337500,OS-One Storey,2019,8,"$328,000","$357,200"
67 LAVENDER BAY,5005335900,TO-Two/One Storey,2019,9,"$395,000","$429,400"
2 LEAMEN CRES,5004521000,OS-One Storey,2020,2,"$302,000","$325,600"
2 LEAMEN CRES,5004521000,OS-One Storey,2021,2,"$355,000","$357,100"
1382 LEILA AVE,5004601200,OS-One Storey,2019,1,"$336,000","$370,600"
1406 LEILA AVE,5004583200,OS-One Storey,2020,5,"$320,000","$340,200"
1416 LEILA AVE,5004593900,OS-One Storey,2019,11,"$205,000","$222,000"
1420 LEILA AVE,5004593700,TS-Two Storey,2020,1,"$190,000","$205,200"
1520 LEILA AVE,5004570600,OS-One Storey,2020,12,"$352,500","$358,800"
1568 LEILA AVE,5004576500,OS-One Storey,2020,8,"$308,000","$321,600"
1584 LEILA AVE,5004575700,OS-One Storey,2020,6,"$302,500","$319,400"
1588 LEILA AVE,5004575500,OS-One Storey,2019,8,"$308,000","$335,400"
48 MABERLEY RD,5004127000,OS-One Storey,2020,2,"$252,500","$272,200"
55 MABERLEY RD,5004112400,OS-One Storey,2020,4,"$349,900","$374,000"
107 MABERLEY RD,5004101800,OS-One Storey,2019,3,"$285,000","$313,200"
108 MABERLEY RD,5004088700,OS-One Storey,2019,7,"$300,000","$327,300"
62 MADDIN CRES,5004645900,TL-3 Level Split,2020,5,"$323,000","$343,300"
63 MADDIN CRES,5004643300,OS-One Storey,2020,10,"$342,000","$352,600"
71 MADDIN CRES,5004643700,OS-One Storey,2019,8,"$334,500","$364,300"
42 MADERA CRES,5004040400,OS-One Storey,2020,2,"$283,000","$305,100"
71 MADERA CRES,5004025700,TL-3 Level Split,2020,5,"$259,000","$275,300"
79 MADERA CRES,5004025300,OS-One Storey,2019,11,"$290,000","$314,100"
99 MADERA CRES,5004024300,TL-3 Level Split,2020,1,"$333,000","$359,600"
110 MADERA CRES,5004038000,BL-Bi-Level,2020,11,"$305,000","$312,600"
22 MADRIGAL CLOSE,5004172000,OS-One Storey,2020,12,"$325,000","$330,900"
103 MADRIGAL CLOSE,5004172700,OS-One Storey,2020,11,"$306,000","$313,700"
7 MADRILL CLOSE,5004138300,OS-One Storey,2019,7,"$263,500","$287,500"
47 MADRILL CLOSE,5004140500,TS-Two Storey,2021,2,"$238,000","$239,400"
67 MADRILL CLOSE,5004141700,BL-Bi-Level,2019,4,"$219,000","$240,200"
92 MADRILL CLOSE,5004151700,OS-One Storey,2019,10,"$323,000","$350,500"
100 MADRILL CLOSE,5004152100,OS-One Storey,2020,12,"$233,000","$237,200"
112 MADRILL CLOSE,5004152700,OS-One Storey,2020,7,"$295,000","$309,800"
53 MAEVISTA PL,5005209400,BL-Bi-Level,2020,10,"$310,000","$319,600"
11 MAGENTA CRES,5004053300,OS-One Storey,2020,9,"$270,000","$280,000"
