Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
381 UNION AVE W,14080747000,BL-BI-LEVEL,2017,10,"$235,000","$236,600"
386 UNION AVE W,14082082000,OS-ONE STOREY,2016,5,"$192,000","$198,300"
390 UNION AVE W,14082084000,OH-ONE & 1/2 STOREY,2016,1,"$140,000","$145,500"
409 UNION AVE W,14080734000,OH-ONE & 1/2 STOREY,2016,7,"$150,000","$154,500"
212 WASHINGTON AVE,2000483900,OS-ONE STOREY,2016,7,"$245,000","$252,400"
215 WASHINGTON AVE,2000480000,OH-ONE & 1/2 STOREY,2016,8,"$124,900","$128,400"
220 WASHINGTON AVE,2000485000,OS-ONE STOREY,2016,5,"$143,900","$148,600"
256 WASHINGTON AVE,2000496000,OS-ONE STOREY,2016,11,"$215,000","$220,200"
261 WASHINGTON AVE,2000466000,OS-ONE STOREY,2017,7,"$167,500","$169,500"
262 WASHINGTON AVE,2000498000,OH-ONE & 1/2 STOREY,2018,3,"$172,000","$172,000"
267 WASHINGTON AVE,2062801400,OH-ONE & 1/2 STOREY,2018,1,"$213,500","$214,100"
269 WASHINGTON AVE,2062801300,BL-BI-LEVEL,2016,12,"$256,500","$262,100"
325 WASHINGTON AVE,2000555000,OS-ONE STOREY,2017,11,"$186,000","$187,100"
348 WASHINGTON AVE,2000576000,BL-BI-LEVEL,2017,11,"$300,897.20","$302,700"
360 WASHINGTON AVE,2000580000,OS-ONE STOREY,2016,8,"$206,333","$212,100"
377 WASHINGTON AVE,2000541000,OH-ONE & 1/2 STOREY,2016,11,"$205,000","$209,900"
405 WASHINGTON AVE,2062806400,BL-BI-LEVEL,2016,10,"$250,000","$256,300"
415 WASHINGTON AVE,2040489000,OS-ONE STOREY,2017,4,"$204,500","$207,800"
419 WASHINGTON AVE,2040488000,OH-ONE & 1/2 STOREY,2016,5,"$212,000","$219,000"
426 WASHINGTON AVE,2040501000,OH-ONE & 1/2 STOREY,2018,1,"$235,000","$235,700"
429 WASHINGTON AVE,2040485000,OH-ONE & 1/2 STOREY,2017,5,"$210,000","$213,200"
442 WASHINGTON AVE,2040504000,OS-ONE STOREY,2016,3,"$147,000","$152,300"
483 WASHINGTON AVE,2040467700,BL-BI-LEVEL,2016,10,"$276,000","$282,900"
558 WASHINGTON AVE,2040599000,OS-ONE STOREY,2016,10,"$235,000","$240,900"
564 WASHINGTON AVE,2040600000,OS-ONE STOREY,2016,5,"$230,000","$237,600"
313 WILLIAM NEWTON AVE,14092772100,OS-ONE STOREY,2017,8,"$106,000","$107,100"
405 WILLIAM NEWTON AVE,14092806000,TS-TWO STOREY,2017,9,"$200,000","$201,800"
415 WILLIAM NEWTON AVE,14092810000,O3-ONE & 3/4 STOREY,2016,11,"$189,900","$194,500"
429 WILLIAM NEWTON AVE,14092816000,OH-ONE & 1/2 STOREY,2017,5,"$265,000","$269,000"
435 WILLIAM NEWTON AVE,14092818000,OS-ONE STOREY,2017,1,"$180,000","$183,800"
492 WILLIAM NEWTON AVE,14092913000,BL-BI-LEVEL,2017,11,"$246,000","$247,500"
209 WINTERTON AVE,2000645000,OS-ONE STOREY,2017,11,"$132,000","$132,800"
215 WINTERTON AVE,2000642000,OS-ONE STOREY,2016,9,"$148,500","$152,500"
253 WINTERTON AVE,2000635000,TS-TWO STOREY,2016,7,"$316,860.40","$326,400"
254 WINTERTON AVE,2000664000,OS-ONE STOREY,2017,4,"$156,500","$159,000"
257 WINTERTON AVE,2000633000,OS-ONE STOREY,2017,9,"$180,000","$181,600"
291 WINTERTON AVE,2000622000,OS-ONE STOREY,2017,4,"$109,900","$111,700"
301 WINTERTON AVE,2000747000,O3-ONE & 3/4 STOREY,2016,8,"$219,900","$226,100"
343 WINTERTON AVE,2000737000,OH-ONE & 1/2 STOREY,2017,9,"$185,500","$187,200"
356 WINTERTON AVE,2000761000,OH-ONE & 1/2 STOREY,2016,7,"$239,000","$246,200"
401 WINTERTON AVE,2040693000,O3-ONE & 3/4 STOREY,2016,10,"$230,000","$235,800"
412 WINTERTON AVE,2040710000,OS-ONE STOREY,2017,10,"$163,000","$164,100"
434 WINTERTON AVE,2040717000,OH-ONE & 1/2 STOREY,2016,7,"$211,500","$217,800"
496 WINTERTON AVE,2062785600,OS-ONE STOREY,2016,6,"$138,500","$142,900"
511 CASTLE AVE,14091035000,OS-ONE STOREY,2016,9,"$150,000","$154,100"
515 CASTLE AVE,14091036000,BL-BI-LEVEL,2017,3,"$279,900","$284,900"
527 CASTLE AVE,14091041000,O3-ONE & 3/4 STOREY,2017,8,"$157,500","$159,100"
548 CASTLE AVE,14090470000,OS-ONE STOREY,2016,9,"$156,000","$160,200"
550 CASTLE AVE,14090471000,OS-ONE STOREY,2016,4,"$138,500","$143,300"
576 CASTLE AVE,14090491000,OS-ONE STOREY,2016,8,"$200,000","$205,600"
579 CASTLE AVE,14091061000,OS-ONE STOREY,2016,1,"$149,900","$155,700"
586 CASTLE AVE,14090494000,OH-ONE & 1/2 STOREY,2017,6,"$193,000","$195,500"
600 CASTLE AVE,14090500000,OS-ONE STOREY,2017,8,"$200,000","$202,000"
609 CASTLE AVE,14091067000,BL-BI-LEVEL,2017,3,"$237,403.10","$241,700"
624 CASTLE AVE,14090480000,OS-ONE STOREY,2017,5,"$121,250","$123,100"
641 CASTLE AVE,14091077000,O3-ONE & 3/4 STOREY,2017,6,"$142,500","$144,400"
709 CHALMERS AVE E,14082572000,OH-ONE & 1/2 STOREY,2017,9,"$227,000","$229,000"
717 CHALMERS AVE E,14082569000,OS-ONE STOREY,2016,8,"$202,000","$207,700"
725 CHALMERS AVE E,14082566000,OH-ONE & 1/2 STOREY,2016,7,"$212,000","$218,400"
741 CHALMERS AVE E,14082561000,OS-ONE STOREY,2017,8,"$175,500","$177,300"
547 CHALMERS AVE,14082447000,OS-ONE STOREY,2017,9,"$176,000","$177,600"
592 CHALMERS AVE,14082469100,OS-ONE STOREY,2017,1,"$162,000","$165,400"
601 CHALMERS AVE,14099967900,BL-BI-LEVEL,2017,1,"$231,000","$235,900"
604 CHALMERS AVE,14082471200,OS-ONE STOREY,2016,11,"$195,000","$199,700"
631 CHALMERS AVE,14082429000,OH-ONE & 1/2 STOREY,2016,10,"$185,500","$190,100"
84 EATON ST,14093178000,OH-ONE & 1/2 STOREY,2017,5,"$121,000","$122,800"
85 EATON ST,14093164000,OS-ONE STOREY,2016,12,"$150,000","$153,300"
215 GATEWAY RD,14083002000,OS-ONE STOREY,2016,6,"$221,000","$228,100"
223 GATEWAY RD,14083004100,OS-ONE STOREY,2017,4,"$220,000","$223,500"
229 GATEWAY RD,14083005100,OS-ONE STOREY,2016,11,"$223,000","$228,400"
259 GATEWAY RD,14082391100,OS-ONE STOREY,2016,3,"$215,000","$222,700"
590 HARBISON AVE E,14081035200,OS-ONE STOREY,2016,5,"$146,000","$150,800"
601 HARBISON AVE E,14081014000,OH-ONE & 1/2 STOREY,2016,7,"$155,433","$160,100"
609 HARBISON AVE E,14081016000,OH-ONE & 1/2 STOREY,2016,4,"$147,500","$152,700"
618 HARBISON AVE E,14081042000,OS-ONE STOREY,2017,4,"$157,500","$160,000"
621 HARBISON AVE E,14081020100,OH-ONE & 1/2 STOREY,2017,9,"$189,900","$191,600"
625 HARBISON AVE E,14081021200,OH-ONE & 1/2 STOREY,2017,7,"$197,625","$200,000"
634 HARBISON AVE E,14081046000,OH-ONE & 1/2 STOREY,2018,3,"$235,000","$235,000"
635 HARBISON AVE E,14081024200,OH-ONE & 1/2 STOREY,2016,2,"$154,000","$159,900"
639 HARBISON AVE E,14081025200,OH-ONE & 1/2 STOREY,2017,12,"$190,000","$190,800"
679 HARBISON AVE E,14081143000,OH-ONE & 1/2 STOREY,2017,3,"$219,900","$223,900"
719 HARBISON AVE E,14081153000,OH-ONE & 1/2 STOREY,2017,1,"$229,900","$234,700"
746 HARBISON AVE E,14081192100,OS-ONE STOREY,2016,7,"$201,000","$207,000"
756 HARBISON AVE E,14081316000,OS-ONE STOREY,2016,1,"$160,000","$166,200"
760 HARBISON AVE E,14081317100,OH-ONE & 1/2 STOREY,2016,12,"$205,000","$209,500"
768 HARBISON AVE E,14081319000,OS-ONE STOREY,2017,4,"$281,000","$285,500"
774 HARBISON AVE E,14081323100,OH-ONE & 1/2 STOREY,2017,6,"$190,000","$192,500"
777 HARBISON AVE E,14081296000,OH-ONE & 1/2 STOREY,2017,10,"$212,500","$214,000"
797 HARBISON AVE E,14081304000,OS-ONE STOREY,2017,7,"$195,500","$197,800"
537 HERBERT AVE,14092703000,OH-ONE & 1/2 STOREY,2017,7,"$219,900","$222,500"
579 HERBERT AVE,14092684000,OH-ONE & 1/2 STOREY,2018,1,"$172,000","$172,500"
595 HERBERT AVE,14092679000,OS-ONE STOREY,2018,2,"$65,000","$65,100"
599 HERBERT AVE,14092676000,OH-ONE & 1/2 STOREY,2017,5,"$82,500","$83,700"
605 HERBERT AVE,14092674000,OS-ONE STOREY,2017,9,"$90,000","$90,800"
623 HERBERT AVE,14092667000,TS-TWO STOREY,2017,4,"$180,000","$182,900"
639 HERBERT AVE,14092644000,OS-ONE STOREY,2016,7,"$250,000","$257,500"
537 JOHNSON AVE E,14083008000,OH-ONE & 1/2 STOREY,2018,2,"$108,000","$108,200"
575 JOHNSON AVE E,14083022000,OH-ONE & 1/2 STOREY,2016,11,"$175,000","$179,200"
577 JOHNSON AVE E,14083023000,OH-ONE & 1/2 STOREY,2016,6,"$145,000","$149,600"
615 JOHNSON AVE E,14083036000,BL-BI-LEVEL,2018,2,"$247,000","$247,500"
704 MANHATTAN AVE,14090525000,OS-ONE STOREY,2017,10,"$136,000","$137,000"
708 MANHATTAN AVE,14090527000,OS-ONE STOREY,2016,6,"$185,000","$190,900"
595 MARTIN AVE E,14081063000,O3-ONE & 3/4 STOREY,2018,2,"$201,000","$201,400"
607 MARTIN AVE E,14081067100,OS-ONE STOREY,2017,10,"$193,500","$194,900"
679 MARTIN AVE E,14081201000,OS-ONE STOREY,2016,11,"$255,000","$261,100"
690 MARTIN AVE E,14100125980,OS-ONE STOREY,2016,9,"$162,000","$166,400"
701 MARTIN AVE E,14081208000,OS-ONE STOREY,2017,7,"$140,000","$141,700"
702 MARTIN AVE E,14081234000,OS-ONE STOREY,2017,4,"$132,000","$134,100"
705 MARTIN AVE E,14081209100,OH-ONE & 1/2 STOREY,2017,9,"$125,000","$126,100"
725 MARTIN AVE E,14081214100,OS-ONE STOREY,2016,4,"$155,000","$160,400"
743 MARTIN AVE E,14081220000,OH-ONE & 1/2 STOREY,2017,7,"$205,000","$207,500"
824 MARTIN AVE E,14100126810,BL-BI-LEVEL,2016,12,"$220,000","$224,800"
826 MARTIN AVE E,14100126815,OS-ONE STOREY,2016,4,"$125,000","$129,400"
826 MARTIN AVE E,14100126815,OS-ONE STOREY,2016,12,"$151,500","$154,800"
851 MARTIN AVE E,14081359000,OH-ONE & 1/2 STOREY,2017,8,"$195,000","$197,000"
861 MARTIN AVE E,14081362200,TS-TWO STOREY,2017,9,"$317,000","$319,900"
552 RIVERTON AVE,14091840000,BL-BI-LEVEL,2017,3,"$242,500","$246,900"
596 RIVERTON AVE,14091855000,OH-ONE & 1/2 STOREY,2016,9,"$141,000","$144,800"
598 RIVERTON AVE,14091903000,OH-ONE & 1/2 STOREY,2018,3,"$170,000","$170,000"
600 RIVERTON AVE,14091902000,OS-ONE STOREY,2017,12,"$164,000","$164,700"
652 SANDHURST AVE,14090970000,OH-ONE & 1/2 STOREY,2016,6,"$169,000","$174,400"
574 TALBOT AVE,14092691000,OH-ONE & 1/2 STOREY,2017,5,"$125,000","$126,900"
601 TALBOT AVE,14091866000,OS-ONE STOREY,2016,12,"$92,500","$94,500"
605 TALBOT AVE,14091864000,OS-ONE STOREY,2017,6,"$112,900","$114,400"
608 TALBOT AVE,14092657000,OH-ONE & 1/2 STOREY,2016,9,"$195,000","$200,300"
656 TALBOT AVE,14092626100,BL-BI-LEVEL,2017,12,"$277,000","$278,100"
607 UNION AVE E,14081123000,OS-ONE STOREY,2016,8,"$137,000","$140,800"
610 UNION AVE E,14082410000,OS-ONE STOREY,2018,3,"$130,000","$130,000"
621 UNION AVE E,14081127000,OS-ONE STOREY,2017,9,"$220,000","$222,000"
628 UNION AVE E,14082415000,OS-ONE STOREY,2016,6,"$175,000","$180,600"
628 UNION AVE E,14082415000,OS-ONE STOREY,2017,4,"$250,000","$254,000"
629 UNION AVE E,14081129000,OH-ONE & 1/2 STOREY,2016,11,"$187,900","$192,400"
632 UNION AVE E,14082416000,OS-ONE STOREY,2017,6,"$195,000","$197,500"
722 UNION AVE E,14082534100,OS-ONE STOREY,2017,10,"$167,444","$168,600"
758 UNION AVE E,14082545100,OS-ONE STOREY,2016,11,"$194,000","$198,700"
518 WINDSOR AVE,14091031000,OH-ONE & 1/2 STOREY,2017,10,"$130,000","$130,900"
530 WINDSOR AVE,14091027000,OH-ONE & 1/2 STOREY,2016,1,"$280,000","$290,900"
531 WINDSOR AVE,14091121000,OH-ONE & 1/2 STOREY,2017,6,"$147,000","$148,900"
533 WINDSOR AVE,14091122000,OS-ONE STOREY,2016,11,"$161,000","$164,900"
538 WINDSOR AVE,14091024000,OS-ONE STOREY,2016,5,"$97,000","$100,200"
562 WINDSOR AVE,14091018000,OS-ONE STOREY,2017,12,"$107,000","$107,400"
563 WINDSOR AVE,14100106200,OH-ONE & 1/2 STOREY,2018,2,"$210,000","$210,400"
573 WINDSOR AVE,14091104000,OH-ONE & 1/2 STOREY,2016,2,"$172,500","$179,100"
574 WINDSOR AVE,14091012000,OS-ONE STOREY,2016,7,"$172,500","$177,700"
587 WINDSOR AVE,14091099100,TS-TWO STOREY,2017,6,"$200,000","$202,600"
611 WINDSOR AVE,14091092000,OS-ONE STOREY,2017,9,"$195,000","$196,800"
620 WINDSOR AVE,14090997000,OS-ONE STOREY,2016,5,"$206,500","$213,300"
622 WINDSOR AVE,14090996000,OS-ONE STOREY,2016,5,"$126,000","$130,200"
737 BEACH AVE,14090559100,TS-TWO STOREY,2017,12,"$265,444","$266,500"
745 BEACH AVE,14090556000,TS-TWO STOREY,2017,7,"$278,000","$281,300"
773 BEACH AVE,14100014500,OH-ONE & 1/2 STOREY,2016,10,"$150,000","$153,800"
774 BEACH AVE,14091999200,OH-ONE & 1/2 STOREY,2016,8,"$229,900","$236,300"
774 BEACH AVE,14091999200,OH-ONE & 1/2 STOREY,2017,10,"$230,000","$231,600"
778 BEACH AVE,14092000100,OH-ONE & 1/2 STOREY,2016,1,"$210,000","$218,200"
803 BEACH AVE,14090612000,OH-ONE & 1/2 STOREY,2017,9,"$210,000","$211,900"
806 BEACH AVE,14092008100,OS-ONE STOREY,2016,2,"$195,000","$202,400"
834 BEACH AVE,14092030200,OH-ONE & 1/2 STOREY,2016,5,"$222,000","$229,300"
843 BEACH AVE,14090622000,TS-TWO STOREY,2017,9,"$279,000","$281,500"
871 BEACH AVE,14090629000,BL-BI-LEVEL,2017,9,"$228,000","$230,100"
886 BEACH AVE,14092062000,OS-ONE STOREY,2017,7,"$209,900","$212,400"
890 BEACH AVE,14092064000,OS-ONE STOREY,2017,9,"$239,000","$241,200"
914 BEACH AVE,14092080000,OH-ONE & 1/2 STOREY,2017,8,"$225,000","$227,300"
918 BEACH AVE,14092082000,OS-ONE STOREY,2016,3,"$223,000","$231,000"
933 BEACH AVE,14090651000,OH-ONE & 1/2 STOREY,2017,10,"$215,000","$216,500"
944 BEACH AVE,14092102000,OS-ONE STOREY,2016,10,"$232,000","$237,800"
964 BEACH AVE,14092127000,OS-ONE STOREY,2016,8,"$218,500","$224,600"
972 BEACH AVE,14092123000,TS-TWO STOREY,2017,8,"$275,000","$277,800"
973 BEACH AVE,14090665000,OS-ONE STOREY,2017,1,"$194,000","$198,100"
989 BEACH AVE,14090675000,OS-ONE STOREY,2016,6,"$218,900","$225,900"
1004 BEACH AVE,14092140100,OS-ONE STOREY,2016,6,"$244,000","$251,800"
74 CAMERON ST,14092561100,TS-TWO STOREY,2018,3,"$337,500","$337,500"
816 CHALMERS AVE E,14090916000,OS-ONE STOREY,2016,11,"$166,500","$170,500"
841 CHALMERS AVE E,14081405000,OS-ONE STOREY,2016,8,"$200,000","$205,600"
849 CHALMERS AVE E,14081407000,OS-ONE STOREY,2016,7,"$180,000","$185,400"
872 CHALMERS AVE E,14090882000,OS-ONE STOREY,2016,7,"$135,000","$139,100"
118 CLYDE RD,14081556300,TS-TWO STOREY,2017,2,"$331,000","$337,300"
137 CLYDE RD,14081573500,TS-TWO STOREY,2016,8,"$324,900","$334,000"
156 CLYDE RD,14081559800,OS-ONE STOREY,2017,7,"$192,000","$194,300"
157 CLYDE RD,14081571800,TS-TWO STOREY,2017,11,"$295,000","$296,800"
174 CLYDE RD,14081577000,TS-TWO STOREY,2017,8,"$201,000","$203,000"
202 CLYDE RD,14081579000,TS-TWO STOREY,2016,7,"$220,000","$226,600"
306 CULVER ST,14081536900,TS-TWO STOREY,2017,9,"$330,000","$333,000"
719 HERBERT AVE,14100128065,BL-BI-LEVEL,2018,1,"$243,217","$243,900"
723 HERBERT AVE,14092576100,OS-ONE STOREY,2016,10,"$200,000","$205,000"
959 HERBERT AVE,14092424000,OS-ONE STOREY,2016,8,"$210,000","$215,900"
985 HERBERT AVE,14092441000,OS-ONE STOREY,2017,1,"$250,000","$255,300"
36 KEENLEYSIDE ST,14092476000,TS-TWO STOREY,2016,1,"$220,000","$228,600"
319 KEENLEYSIDE ST,14081622000,OS-ONE STOREY,2017,12,"$245,000","$246,000"
331 KEENLEYSIDE ST,14081625000,OS-ONE STOREY,2016,1,"$222,500","$231,200"
343 KEENLEYSIDE ST,14081628000,OS-ONE STOREY,2017,11,"$236,343","$237,800"
46 KENT RD,14092508000,OS-ONE STOREY,2016,9,"$155,500","$159,700"
374 KENT RD,14081421000,OS-ONE STOREY,2016,12,"$170,000","$173,700"
427 KENT RD,14081458000,OS-ONE STOREY,2017,6,"$166,000","$168,200"
438 KENT RD,14081437000,OS-ONE STOREY,2017,7,"$182,000","$184,200"
458 KENT RD,14081442000,OS-ONE STOREY,2017,7,"$190,000","$192,300"
459 KENT RD,14081465000,OS-ONE STOREY,2017,7,"$187,500","$189,800"
463 KENT RD,14081466000,OS-ONE STOREY,2016,4,"$222,000","$229,800"
530 KENT RD,14081518100,OS-ONE STOREY,2017,8,"$245,000","$247,500"
546 KENT RD,14081522100,OS-ONE STOREY,2018,2,"$250,000","$250,500"
574 KENT RD,14081529100,TS-TWO STOREY,2016,8,"$325,000","$334,100"
578 KENT RD,14081552100,TS-TWO STOREY,2016,8,"$333,000","$342,300"
639 KENT RD,14081548700,TS-TWO STOREY,2016,6,"$382,500","$394,700"
643 KENT RD,14081548500,TS-TWO STOREY,2017,7,"$340,000","$344,100"
655 KENT RD,14081547500,TS-TWO STOREY,2017,9,"$336,000","$339,000"
658 KENT RD,14083913100,TS-TWO STOREY,2017,7,"$342,500","$346,600"
775 MANHATTAN AVE,14090936000,TS-TWO STOREY,2016,7,"$195,500","$201,400"
836 MANHATTAN AVE,14090596000,OS-ONE STOREY,2016,6,"$217,250","$224,200"
856 MANHATTAN AVE,14090602000,OS-ONE STOREY,2017,7,"$200,000","$202,400"
871 MANHATTAN AVE,14090885000,OS-ONE STOREY,2017,5,"$225,000","$228,400"
878 MANHATTAN AVE,14090608000,OS-ONE STOREY,2016,8,"$180,000","$185,000"
1006 MANHATTAN AVE,14090688100,TS-TWO STOREY,2017,9,"$325,000","$327,900"
705 MCCALMAN AVE,14093255000,BL-BI-LEVEL,2016,11,"$220,000","$225,300"
721 MCCALMAN AVE,14093260000,OH-ONE & 1/2 STOREY,2018,3,"$182,500","$182,500"
725 MCCALMAN AVE,14093261000,BL-BI-LEVEL,2016,3,"$215,000","$222,700"
727 MCCALMAN AVE,14093262000,BL-BI-LEVEL,2017,6,"$227,000","$230,000"
736 MCCALMAN AVE,14093348000,OH-ONE & 1/2 STOREY,2016,12,"$152,000","$155,300"
742 MCCALMAN AVE,14093350200,OH-ONE & 1/2 STOREY,2017,1,"$280,000","$285,900"
755 MCCALMAN AVE,14093272000,OS-ONE STOREY,2016,4,"$203,000","$210,100"
755 MCCALMAN AVE,14093272000,OS-ONE STOREY,2017,10,"$209,000","$210,500"
756 MCCALMAN AVE,14093354000,O3-ONE & 3/4 STOREY,2016,11,"$204,500","$209,400"
777 MCCALMAN AVE,14093279000,OH-ONE & 1/2 STOREY,2017,5,"$187,500","$190,300"
783 MCCALMAN AVE,14093282000,OS-ONE STOREY,2016,11,"$143,000","$146,400"
801 MCCALMAN AVE,14093286000,OS-ONE STOREY,2017,3,"$135,000","$137,400"
810 MCCALMAN AVE,14093394000,OS-ONE STOREY,2016,8,"$193,000","$198,400"
811 MCCALMAN AVE,14093289000,OH-ONE & 1/2 STOREY,2017,1,"$215,000","$219,500"
829 MCCALMAN AVE,14093294000,OS-ONE STOREY,2017,9,"$175,000","$176,600"
843 MCCALMAN AVE,14093300000,OS-ONE STOREY,2016,5,"$172,500","$178,200"
848 MCCALMAN AVE,14093407000,OS-ONE STOREY,2017,12,"$80,000","$80,300"
866 MCCALMAN AVE,14100122165,BL-BI-LEVEL,2017,4,"$269,280","$273,600"
870 MCCALMAN AVE,14100122170,OS-ONE STOREY,2016,3,"$264,000","$273,500"
874 MCCALMAN AVE,14100122175,OS-ONE STOREY,2016,6,"$264,000","$272,400"
881 MCCALMAN AVE,14093313100,OH-ONE & 1/2 STOREY,2017,8,"$131,000","$132,300"
903 MCCALMAN AVE,14093320000,OH-ONE & 1/2 STOREY,2017,10,"$155,000","$156,100"
927 MCCALMAN AVE,14093326000,OH-ONE & 1/2 STOREY,2016,9,"$116,000","$119,100"
930 MCCALMAN AVE,14093470000,OH-ONE & 1/2 STOREY,2016,8,"$191,000","$196,300"
935 MCCALMAN AVE,14093328000,OH-ONE & 1/2 STOREY,2017,6,"$148,000","$149,900"
951 MCCALMAN AVE,14093332000,OH-ONE & 1/2 STOREY,2017,3,"$177,000","$180,200"
955 MCCALMAN AVE,14093333000,OH-ONE & 1/2 STOREY,2017,10,"$163,000","$164,100"
1008 MCCALMAN AVE,14093504000,OS-ONE STOREY,2017,11,"$262,500","$264,100"
1028 MCCALMAN AVE,14092461000,TS-TWO STOREY,2017,7,"$299,900","$303,500"
1033 MCCALMAN AVE,14092224000,OS-ONE STOREY,2017,12,"$250,000","$251,000"
1041 MCCALMAN AVE,14092222000,OS-ONE STOREY,2016,11,"$250,000","$256,000"
1049 MCCALMAN AVE,14092220000,OS-ONE STOREY,2016,7,"$240,000","$247,200"
1081 MCCALMAN AVE,14092210000,OS-ONE STOREY,2016,4,"$245,000","$253,600"
1126 MCCALMAN AVE,14092266000,OS-ONE STOREY,2016,11,"$209,250","$214,300"
1135 MCCALMAN AVE,14092196000,OS-ONE STOREY,2017,3,"$221,000","$225,000"
1138 MCCALMAN AVE,14092269000,OS-ONE STOREY,2016,11,"$222,150","$227,500"
1139 MCCALMAN AVE,14092195000,OS-ONE STOREY,2016,5,"$230,000","$237,600"
314 MILFORD ST,14081637100,OS-ONE STOREY,2016,9,"$239,500","$246,000"
318 MILFORD ST,14081636100,OS-ONE STOREY,2017,11,"$275,000","$276,700"
326 MILFORD ST,14081634100,TS-TWO STOREY,2017,6,"$334,500","$338,800"
335 MILFORD ST,14081535500,TS-TWO STOREY,2016,9,"$365,900","$375,800"
639 NAIRN AVE,14093366000,BL-BI-LEVEL,2016,12,"$270,348.80","$276,300"
667 NAIRN AVE,14093376000,OH-ONE & 1/2 STOREY,2017,10,"$216,000","$217,500"
673 NAIRN AVE,14093379500,OS-ONE STOREY,2016,3,"$190,000","$196,800"
681 NAIRN AVE,14093414000,OS-ONE STOREY,2017,8,"$227,000","$229,300"
685 NAIRN AVE,14093416000,OS-ONE STOREY,2016,4,"$270,000","$279,500"
711 NAIRN AVE,14093423000,OS-ONE STOREY,2016,11,"$202,500","$207,400"
727 NAIRN AVE,14093427000,OS-ONE STOREY,2017,1,"$227,000","$231,800"
731 NAIRN AVE,14093428000,OS-ONE STOREY,2016,7,"$201,000","$207,000"
877 NAIRN AVE,14100061900,TS-TWO STOREY,2016,5,"$249,000","$257,200"
963 NAIRN AVE,14093512000,OH-ONE & 1/2 STOREY,2016,4,"$142,000","$147,000"
995 NAIRN AVE,14093519000,OS-ONE STOREY,2016,4,"$200,000","$207,000"
1011 NAIRN AVE,14093523000,OS-ONE STOREY,2016,12,"$205,000","$209,500"
1071 NAIRN AVE,14093541000,OS-ONE STOREY,2016,11,"$200,000","$204,800"
1087 NAIRN AVE,14093545000,OS-ONE STOREY,2016,6,"$202,500","$209,000"
1099 NAIRN AVE,14093548000,OS-ONE STOREY,2017,4,"$212,000","$215,400"
720 TALBOT AVE,14092584000,O3-ONE & 3/4 STOREY,2017,3,"$250,000","$254,500"
747 TALBOT AVE,14091975000,OS-ONE STOREY,2017,7,"$287,900","$291,400"
769 TALBOT AVE,14092019000,OS-ONE STOREY,2017,8,"$202,500","$204,500"
775A TALBOT AVE,14100079800,BL-BI-LEVEL,2018,3,"$264,900","$264,900"
776 TALBOT AVE,14092516100,OH-ONE & 1/2 STOREY,2018,1,"$147,000","$147,400"
778 TALBOT AVE,14092517100,OS-ONE STOREY,2016,12,"$224,000","$228,900"
781 TALBOT AVE,14100126080,BL-BI-LEVEL,2017,5,"$274,709.30","$278,800"
819 TALBOT AVE,14092051000,OH-ONE & 1/2 STOREY,2017,4,"$245,000","$248,900"
844 TALBOT AVE,14092403100,TS-TWO STOREY,2017,5,"$237,000","$240,600"
853 TALBOT AVE,14092073000,OS-ONE STOREY,2017,12,"$168,000","$168,700"
905 TALBOT AVE,14092101000,OH-ONE & 1/2 STOREY,2016,4,"$150,000","$155,300"
938 TALBOT AVE,14092390000,OH-ONE & 1/2 STOREY,2018,2,"$205,000","$205,400"
950 TALBOT AVE,14092394000,OS-ONE STOREY,2017,3,"$227,500","$231,600"
981 TALBOT AVE,14092150000,OH-ONE & 1/2 STOREY,2017,7,"$195,000","$197,300"
1007 TALBOT AVE,14092324000,OS-ONE STOREY,2017,7,"$227,000","$229,700"
1036 TALBOT AVE,14092175000,OS-ONE STOREY,2017,8,"$215,500","$217,700"
1040 TALBOT AVE,14092176000,OS-ONE STOREY,2017,5,"$228,000","$231,400"
1043 TALBOT AVE,14092343000,OH-ONE & 1/2 STOREY,2018,3,"$200,000","$200,000"
1052 TALBOT AVE,14092179000,OS-ONE STOREY,2017,3,"$215,000","$218,900"
1056 TALBOT AVE,14092180000,OS-ONE STOREY,2016,6,"$205,000","$211,600"
216 BRONX AVE,2010528000,OH-ONE & 1/2 STOREY,2016,8,"$230,000","$236,400"
236 BRONX AVE,2010533000,OH-ONE & 1/2 STOREY,2017,4,"$251,000","$255,000"
239 BRONX AVE,2010515000,OH-ONE & 1/2 STOREY,2016,7,"$229,900","$236,800"
252 BRONX AVE,2010537000,OS-ONE STOREY,2017,2,"$210,000","$214,000"
312 BRONX AVE,2010688000,OH-ONE & 1/2 STOREY,2016,2,"$239,000","$248,100"
321 BRONX AVE,2010680000,OH-ONE & 1/2 STOREY,2016,12,"$244,000","$249,400"
353 BRONX AVE,2010674000,OS-ONE STOREY,2016,12,"$250,000","$255,500"
359 BRONX AVE,2010672000,OS-ONE STOREY,2018,2,"$200,000","$200,400"
381 BRONX AVE,2010666000,OS-ONE STOREY,2016,6,"$246,000","$253,900"
532 BRONX AVE,2010974000,OS-ONE STOREY,2017,7,"$247,000","$250,000"
537 BRONX AVE,2010958000,OS-ONE STOREY,2016,9,"$243,500","$250,100"
555 BRONX AVE,2010955000,OS-ONE STOREY,2016,12,"$244,000","$249,400"
